Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,azimuth,distance_m
-3.0676844951,0.4431532038,-0.05410246,98,91,3.1
-3.085951234,0.4457919901,0.7198433739,80,77,3.2
-3.0540632941,0.4411855051,-0.1617181048,91,93,3.09
-3.0603583157,0.4420948747,0.6010483354,92,79,3.15
-3.0564765457,0.4415341199,-0.2701828025,91,95,3.1
-3.0694793981,0.4434124929,0.4912042202,97,81,3.14
-3.0649292336,0.4427551828,-0.3802323514,81,97,3.12
-2.7407540262,0.3959253077,0.3400154681,78,83,2.79
-3.0499285739,0.4405882095,-0.4880755309,77,99,3.12
-3.0466169439,0.4401098163,0.2693112451,99,85,3.09
-3.0603583157,0.4420948747,-0.6010483354,77,101,3.15
-3.0639469941,0.4426132899,0.1622414644,92,87,3.1
-1.176518908,0.1699581962,-0.2744402863,43,103,1.22
-3.0478929823,0.4402941509,0.0537534118,98,89,3.08
-3.0496472572,0.4405475709,-0.8256327539,66,105,3.19
-1.1955392737,0.1688733006,0.3235238064,67,75,1.25
-3.0591613627,0.4321151867,-0.0539279359,97,91,3.09
-3.0969844265,0.4374578013,0.7220928844,78,77,3.21
-3.0554342458,0.4315887209,-0.1617181048,90,93,3.09
-3.0617320931,0.4324783096,0.6010483354,94,79,3.15
-3.0578485806,0.4319297525,-0.2701828025,94,95,3.1
-3.0806370702,0.4351486911,0.4927685649,97,81,3.15
-3.0564771621,0.4317360358,-0.379013658,81,97,3.11
-2.7321564343,0.3859248166,0.3387967747,79,83,2.78
-3.0512976695,0.4310044178,-0.4880755309,76,99,3.12
-3.0578485806,0.4319297525,0.2701828025,101,85,3.1
-3.0520123087,0.4311053626,-0.5991402455,78,101,3.14
-3.0653223825,0.4329854482,0.1622414644,93,87,3.1
-1.1770470406,0.1662612204,-0.2744402863,45,103,1.22
-3.0591613627,0.4321151867,0.0539279359,96,89,3.09
-3.022323284,0.426911704,-0.8178681825,67,105,3.16
-1.1960639042,0.1651165761,0.3235238064,68,75,1.25
-3.0704083371,0.423869753,-0.05410246,98,91,3.1
-3.0886912952,0.4263937147,0.7198433739,79,77,3.2
-3.0567750416,0.4219876771,-0.1617181048,90,93,3.09
-3.0630756526,0.4228574762,0.6010483354,93,79,3.15
-3.0493220796,0.420958796,-0.2693112451,92,95,3.09
-3.0624207419,0.4227670658,0.4896398756,96,81,3.13
-3.0578184155,0.4221317148,-0.379013658,79,97,3.11
-2.7530197953,0.380054277,0.3412341615,78,83,2.8
-3.0526366501,0.4214163723,-0.4880755309,77,99,3.12
-3.0493220796,0.420958796,0.2693112451,99,85,3.09
-3.0436275532,0.4201726668,-0.5972321555,76,101,3.13
-3.0666675175,0.423353333,0.1622414644,92,87,3.1
-1.1872157166,0.1638950841,-0.2766897968,46,103,1.23
-3.060503794,0.4225024312,0.0539279359,96,89,3.09
-3.0427865724,0.4200565695,-0.8230445634,67,105,3.18
-1.1965767301,0.1613582218,0.3235238064,68,75,1.25
-3.0618160194,0.4128855059,-0.0539279359,97,91,3.09
-3.0900156063,0.4166882166,0.7198433739,78,77,3.2
-3.0382922335,0.4097133263,-0.1606713857,89,93,3.07
-3.0643889807,0.4132324694,0.6010483354,92,79,3.15
-3.0506295107,0.4113770066,-0.2693112451,92,95,3.09
-3.0539455023,0.4118241676,0.4880755309,96,81,3.12
-3.0492930603,0.4111967864,-0.3777949646,79,97,3.1
-2.7443637543,0.3700771078,0.3400154681,78,83,2.79
-3.0539455023,0.4118241676,-0.4880755309,76,99,3.12
-3.0506295107,0.4113770066,0.2693112451,100,85,3.09
-3.0449325427,0.4106087711,-0.5972321555,77,101,3.13
-3.0679823856,0.4137170396,0.1622414644,92,87,3.1
-1.1877247487,0.1601645333,-0.2766897968,46,103,1.23
-3.0519072297,0.4115493068,0.0537534118,97,89,3.08
-3.0440912013,0.4104953164,-0.8230445634,66,105,3.18
-1.1970777462,0.1575982751,0.3235238064,67,75,1.25
-3.0630980259,0.4032645055,-0.0539279359,98,91,3.09
-3.0913094202,0.406978606,0.7198433739,79,77,3.2
-3.0593661128,0.4027731898,-0.1617181048,92,93,3.09
-3.0559397722,0.4023221035,0.5991402455,88,79,3.14
-3.0420301122,0.400490862,-0.2684396877,92,95,3.08
-3.0650165987,0.4035170904,0.4896398756,96,81,3.13
-3.0505698233,0.4016151363,-0.3777949646,81,97,3.1
-2.745512841,0.3614536227,0.3400154681,77,83,2.79
-3.0552242134,0.4022278984,-0.4880755309,77,99,3.12
-3.0519068333,0.401791157,0.2693112451,98,85,3.09
-3.0462074799,0.4010408229,-0.5972321555,76,101,3.13
-3.069266974,0.4040766629,0.1622414644,91,87,3.1
-1.1785617164,0.1551605935,-0.2744402863,46,103,1.22
-3.0531850873,0.4019594423,0.0537534118,98,89,3.08
-3.0262125423,0.3984084394,-0.8178681825,68,105,3.16
-1.187986412,0.1526060787,0.3209356159,67,75,1.24
-3.0544328112,0.3923656107,-0.0537534118,96,91,3.08
-3.0925727241,0.3972649786,0.7198433739,79,77,3.2
-3.0606163627,0.3931599359,-0.1617181048,92,93,3.09
-3.0669248913,0.3939703154,0.6010483354,93,79,3.15
-3.0432732775,0.3909320819,-0.2684396877,91,95,3.08
-3.0662691577,0.3938860813,0.4896398756,96,81,3.13
-3.0616610478,0.3932941338,-0.379013658,82,97,3.11
-2.7466348306,0.3528265702,0.3400154681,85,83,2.79
-3.0466763835,0.3913692373,-0.4865111863,75,99,3.11
-3.0531540349,0.3922013419,0.2693112451,100,85,3.09
-3.0474523523,0.3914689165,-0.5972321555,77,101,3.13
-3.07052127,0.3944322981,0.1622414644,93,87,3.1
-1.1887076408,0.1526987262,-0.2766897968,42,103,1.23
-3.0643498009,0.393639525,0.0539279359,97,89,3.09
-3.0274492436,0.3888993619,-0.8178681825,67,105,3.16
-1.1884599749,0.1488731624,0.3209356159,69,75,1.24
-3.0754922747,0.3852534124,-0.05410246,98,91,3.1
-3.0841373634,0.3863363447,0.7175938634,79,77,3.19
-3.0618364055,0.3835428017,-0.1617181048,91,93,3.09
-3.0778875995,0.3855534643,0.6029564254,92,79,3.16
-3.054371103,0.382607656,-0.2693112451,94,95,3.09
-3.0576911616,0.3830235452,0.4880755309,96,81,3.12
-3.0431845198,0.3812063618,-0.3765762711,83,97,3.09
-2.7477297121,0.3441960355,0.3400154681,82,83,2.79
-3.0478908695,0.3817959056,-0.4865111863,76,99,3.11
-3.054371103,0.382607656,0.2693112451,99,85,3.09
-3.0486671476,0.3818931466,-0.5972321555,76,101,3.13
-3.0618364055,0.3835428017,0.1617181048,92,87,3.09
-1.1891814912,0.1489635436,-0.2766897968,40,103,1.23
-3.0556503891,0.3827679065,0.0537534118,98,89,3.08
-3.0286560651,0.3793864461,-0.8178681825,68,105,3.16
-1.1985098873,0.1463092508,0.3235238064,68,75,1.25
-3.066762607,0.3743780039,-0.0539279359,96,91,3.09
-3.0853358532,0.3766453509,0.7175938634,79,77,3.19
-3.053113523,0.3727117788,-0.1611947452,88,93,3.08
-3.0693397251,0.3746926081,0.6010483354,90,79,3.15
-3.0456694884,0.3718030411,-0.2684396877,91,95,3.08
-3.0588793745,0.3734156507,0.4880755309,95,81,3.12
-3.0542194162,0.3728467818,-0.3777949646,80,97,3.1
-2.7487974745,0.3355621036,0.3400154681,82,83,2.79
-3.049075274,0.3722188057,-0.4865111863,77,99,3.11
-3.0555580257,0.3730101939,0.2693112451,101,85,3.09
-3.0498518538,0.3723136074,-0.5972321555,79,101,3.13
-3.0630262292,0.373921882,0.1617181048,92,87,3.09
0,0,0,28,103,0
-3.0469130109,0.3719548453,0.0535788878,97,89,3.07
-3.0202449159,0.3686993119,-0.8152799921,68,105,3.15
-1.1893719072,0.1414029587,0.3209356159,70,75,1.24
-3.057995059,0.3635612597,-0.0537534118,97,91,3.08
-3.086503892,0.3669506397,0.7175938634,78,77,3.19
-3.0542693631,0.3631183163,-0.1611947452,90,93,3.08
-3.0607540836,0.3638892768,0.5991402455,92,79,3.14
-3.0567147913,0.3634090503,-0.2693112451,91,95,3.09
-3.0600373975,0.3638040708,0.4880755309,96,81,3.12
-3.055375675,0.3632498444,-0.3777949646,82,97,3.1
-2.7498381075,0.32692486,0.3400154681,84,83,2.79
-3.0502295853,0.3626380321,-0.4865111863,76,99,3.11
-3.0468225104,0.3622329692,0.2684396877,99,85,3.08
-3.0510064592,0.3627303937,-0.5972321555,77,101,3.13
-3.0542693631,0.3631183163,0.1611947452,92,87,3.08
0,0,0,25,103,0
-3.0480665037,0.362380866,0.0535788878,97,89,3.07
-3.0405717306,0.3614898217,-0.820456373,69,105,3.17
-1.1898102677,0.137665745,0.3209356159,68,75,1.24
-3.0690543427,0.3551017031,-0.0539279359,97,91,3.09
-3.0779623414,0.3561323937,0.7153443528,79,77,3.18
-3.0553950589,0.35352127,-0.1611947452,88,93,3.08
-3.0618821694,0.3542718543,0.5991402455,90,79,3.14
-3.0578413884,0.35380432,-0.2693112451,93,95,3.09
-3.0611652192,0.3541889003,0.4880755309,96,81,3.12
-3.0565017785,0.3536493218,-0.3777949646,79,97,3.1
-2.7409919175,0.3171435854,0.3387967747,83,83,2.78
-3.0513537922,0.3530536795,-0.4865111863,75,99,3.11
-3.0578413884,0.35380432,0.2693112451,100,85,3.09
-3.0423797352,0.3520153457,-0.5953240656,75,101,3.12
-3.0752352865,0.3558168627,0.1622414644,93,87,3.1
0,0,0,21,103,0
-3.059122128,0.3539525066,0.0537534118,97,89,3.08
-3.0320971338,0.3508256081,-0.8178681825,66,105,3.16
-1.1902368852,0.1339271726,0.3209356159,66,75,1.24
-3.0602190046,0.3443402601,-0.0537534118,97,91,3.08
-3.0790659733,0.3464609483,0.7153443528,78,77,3.18
-3.0564905991,0.3439207346,-0.1611947452,90,93,3.08
-3.0629800357,0.3446509354,0.5991402455,92,79,3.14
-3.0490383307,0.3430821946,-0.2684396877,88,95,3.08
-3.0622628283,0.3445702341,0.4880755309,97,81,3.12
-3.0575977156,0.3440453089,-0.3777949646,79,97,3.1
-2.7419747256,0.3085309545,0.3387967747,82,83,2.78
-3.0524478834,0.3434658424,-0.4865111863,77,99,3.11
-3.0391388556,0.3419682913,0.2675681302,99,85,3.07
-3.0532253222,0.3435533209,-0.5972321555,76,101,3.13
-3.0664142699,0.3450373603,0.1617181048,94,87,3.09
0,0,0,19,103,0
-3.0502832286,0.3432222723,0.0535788878,98,89,3.07
-3.0331843203,0.3412982784,-0.8178681825,67,105,3.16
-1.1810497253,0.1291373809,0.3183474255,70,75,1.23
-3.0612856781,0.3347246152,-0.0537534118,96,91,3.08
-3.0704532438,0.3357270077,0.7130948423,79,77,3.17
-3.0476288432,0.3332313606,-0.1606713857,88,93,3.07
-3.0640476716,0.3350266148,0.5991402455,92,79,3.14
-3.050101107,0.3335016809,-0.2684396877,93,95,3.08
-3.0633302142,0.3349481672,0.4880755309,96,81,3.12
-3.048796819,0.3333590685,-0.3765762711,81,97,3.09
-2.7330638151,0.2988364465,0.3375780812,85,83,2.77
-3.0535118482,0.3338746154,-0.4865111863,75,99,3.11
-3.0401981813,0.3324188832,0.2675681302,98,85,3.07
-3.0445314444,0.3328926873,-0.5953240656,76,101,3.12
-3.0674831028,0.335402249,0.1617181048,94,87,3.09
0,0,0,19,103,0
-3.0612856781,0.3347246152,0.0537534118,97,89,3.08
-3.0342415706,0.3317675803,-0.8178681825,69,105,3.16
-1.1910548746,0.1264460992,0.3209356159,71,75,1.24
-3.0623221379,0.3251056666,-0.0537534118,96,91,3.08
-3.090871311,0.3281365358,0.7175938634,77,77,3.19
-3.0486606793,0.3236553235,-0.1606713857,91,93,3.07
-3.0650850665,0.3253989877,0.5991402455,88,79,3.14
-3.0412275016,0.3228661942,-0.2675681302,91,95,3.07
-3.0643673663,0.3253227944,0.4880755309,96,81,3.12
-3.0498290505,0.3237793615,-0.3765762711,79,97,3.09
-2.7438591457,0.2912966424,0.3387967747,85,83,2.78
-3.054545676,0.3242800932,-0.4865111863,76,99,3.11
-3.0511337801,0.3239178756,0.2684396877,100,85,3.08
-3.0553236491,0.3243626852,-0.5972321555,76,101,3.13
-3.0685216609,0.3257638273,0.1617181048,94,87,3.09
0,0,0,28,103,0
-3.0623221379,0.3251056666,0.0537534118,97,89,3.08
-3.0352688741,0.3222336078,-0.8178681825,68,105,3.16
-1.1914462385,0.1227036722,0.3209356159,68,75,1.24
-3.0533825025,0.3144592122,-0.0535788878,97,91,3.07
-3.0821944923,0.3174264774,0.7153443528,77,77,3.18
-3.0397286724,0.313053043,-0.1601480261,90,93,3.06
-3.0563275855,0.314762518,0.5972321555,91,79,3.13
-3.0521363397,0.3143308735,-0.2684396877,91,95,3.08
-3.0653742743,0.3156942108,0.4880755309,95,81,3.12
-3.0607044214,0.3152132759,-0.3777949646,81,97,3.1
-2.7447607392,0.2826751313,0.3387967747,88,83,2.78
-3.0653742743,0.3156942108,-0.4880755309,76,99,3.12
-3.0521363397,0.3143308735,0.2684396877,99,85,3.08
-3.0465629606,0.3137568869,-0.5953240656,76,101,3.12
-3.0695299339,0.3161221905,0.1617181048,94,87,3.09
0,0,0,39,103,0
-3.0633283739,0.3154835094,0.0537534118,96,89,3.08
-3.0266577833,0.3117069091,-0.8152799921,67,105,3.15
-1.1918258433,0.1189600341,0.3209356159,69,75,1.24
-3.064304376,0.3058582384,-0.0537534118,97,91,3.08
-3.0831765053,0.3077419274,0.7153443528,78,77,3.18
-3.0406971555,0.3035019246,-0.1601480261,91,93,3.06
-3.0573013571,0.3051592442,0.5972321555,90,79,3.13
-3.0431960851,0.3037513509,-0.2675681302,90,95,3.07
-3.0565228804,0.3050815419,0.4865111863,95,81,3.11
-3.0518032018,0.3046104554,-0.3765762711,81,97,3.09
-2.745635243,0.2740508304,0.3387967747,86,83,2.78
-3.0565228804,0.3050815419,-0.4865111863,77,99,3.11
-3.0431960851,0.3037513509,0.2675681302,98,85,3.07
-3.0475336211,0.3041842945,-0.5953240656,79,101,3.12
-3.0705079119,0.3064774336,0.1617181048,94,87,3.09
-3.0250033637,0.3019354759,-0.7018472896,68,103,3.12
-3.0543553358,0.3048651922,0.0535788878,96,89,3.07
-3.0372336006,0.3031562158,-0.8178681825,68,105,3.16
-1.2018081504,0.1161443769,0.3235238064,69,75,1.25
-3.0552980239,0.2952681632,-0.0535788878,96,91,3.07
-3.0841280887,0.29805434,0.7153443528,78,77,3.18
-3.0515756138,0.2949084245,-0.1606713857,89,93,3.07
-3.0582449544,0.2955529586,0.5972321555,91,79,3.13
-3.0540510793,0.2951476568,-0.2684396877,89,95,3.08
-3.0574662374,0.2954777024,0.4865111863,95,81,3.11
-3.0527451022,0.2950214454,-0.3765762711,80,97,3.09
-2.7464826485,0.2654238247,0.3387967747,88,83,2.78
-3.0574662374,0.2954777024,-0.4865111863,76,99,3.11
-3.0540510793,0.2951476568,0.2684396877,99,85,3.08
-3.0387034531,0.2936644413,-0.5934159756,77,101,3.11
-3.0714555853,0.296829652,0.1617181048,95,87,3.09
-3.0259369927,0.2924306732,-0.7018472896,65,103,3.12
-3.0552980239,0.2952681632,0.0535788878,95,89,3.07
-3.0285565391,0.2926838297,-0.8152799921,67,105,3.15
-1.2021670975,0.1123682183,0.3235238064,70,75,1.25
-3.0562105573,0.2856682201,-0.0535788878,96,91,3.07
-3.0850492329,0.2883638109,0.7153443528,77,77,3.18
-3.0524870355,0.2853201774,-0.1606713857,90,93,3.07
-3.059158368,0.2859437561,0.5972321555,90,79,3.13
-3.0450445285,0.284624516,-0.2675681302,89,95,3.07
-3.0583794185,0.2858709466,0.4865111863,96,81,3.11
-3.0536568732,0.2854295237,-0.3765762711,81,97,3.09
-2.7473029474,0.2567941993,0.3387967747,85,83,2.78
-3.0485454011,0.2849517474,-0.4849468416,78,99,3.1
-3.0450445285,0.284624516,0.2675681302,98,85,3.07
-3.059158368,0.2859437561,-0.5972321555,76,101,3.13
-3.0624299901,0.2862495591,0.1611947452,94,87,3.08
-3.0268407568,0.2829229843,-0.7018472896,70,103,3.12
-3.0462554741,0.2847377047,0.0534043637,96,89,3.06
-3.0294610856,0.2831679101,-0.8152799921,67,105,3.15
-1.1832739527,0.1068534954,0.3183474255,71,75,1.23
-3.0670508847,0.2769646936,-0.0537534118,97,91,3.08
-3.0762357153,0.2777941137,0.7130948423,76,77,3.17
-3.0434225053,0.2748309739,-0.1601480261,90,93,3.06
-3.060041589,0.2763317313,0.5972321555,92,79,3.13
-3.0459236746,0.2750568376,-0.2675681302,91,95,3.07
-3.0592624146,0.2762613693,0.4865111863,96,81,3.11
-3.0545385058,0.275834785,-0.3765762711,82,97,3.09
-2.7480961314,0.2481620396,0.3387967747,90,83,2.78
-3.049425558,0.2753730691,-0.4849468416,77,99,3.1
-3.0459236746,0.2750568376,0.2675681302,98,85,3.07
-3.0404886076,0.2745660334,-0.5934159756,75,101,3.11
-3.0633141556,0.2766272548,0.1611947452,94,87,3.08
-3.0277146473,0.2734125031,-0.7018472896,73,103,3.12
-3.0570929273,0.2760654576,0.0535788878,96,89,3.07
-3.0207156192,0.2727804681,-0.8126918016,67,105,3.14
-1.1836038031,0.1031356095,0.3183474255,72,75,1.23
-3.0579451249,0.2664599704,-0.0535788878,96,91,3.07
-3.086800168,0.2689743104,0.7153443528,77,77,3.18
-3.0542194898,0.2661353299,-0.1606713857,90,93,3.07
-3.0511153927,0.2658648484,0.5953240656,89,79,3.12
-3.0467727587,0.2654864446,-0.2675681302,90,95,3.07
-3.060115217,0.2666490655,0.4865111863,96,81,3.11
-3.0455019979,0.2653757144,-0.3753575777,80,97,3.08
-2.7488621929,0.2395274305,0.3387967747,91,83,2.78
-3.0502756183,0.265791673,-0.4849468416,77,99,3.1
-3.0467727587,0.2654864446,0.2675681302,99,85,3.07
-3.0511153927,0.2658648484,-0.5953240656,76,101,3.12
-3.0641680875,0.2670022202,0.1611947452,96,87,3.08
-3.0188517366,0.2630534923,-0.699597779,71,103,3.11
-3.0479843916,0.2655920226,0.0534043637,97,89,3.06
-3.0408032665,0.2649662813,-0.8178681825,67,105,3.16
-1.1839219718,0.0994167057,0.3183474255,72,75,1.23
-3.048803731,0.2560152023,-0.0534043637,96,91,3.06
-3.0876299416,0.2592755303,0.7153443528,77,77,3.18
-3.0550405053,0.2565389189,-0.1606713857,89,93,3.07
-3.0519355737,0.2562781905,0.5953240656,91,79,3.12
-3.0475917724,0.2559134313,-0.2675681302,89,95,3.07
-3.0510955736,0.2562076537,0.4849468416,96,81,3.1
-3.0562113215,0.2566372351,-0.3765762711,80,97,3.09
-2.7298198211,0.229229375,0.3363593878,90,83,2.76
-3.0510955736,0.2562076537,-0.4849468416,77,99,3.1
-3.0475917724,0.2559134313,0.2675681302,99,85,3.07
-3.0421537289,0.255456786,-0.5934159756,77,101,3.11
-3.0550405053,0.2565389189,0.1606713857,94,87,3.07
-3.0293727729,0.2543835392,-0.7018472896,71,103,3.12
-3.0587671419,0.2568518533,0.0535788878,96,89,3.07
-3.0416206755,0.2554120243,-0.8178681825,68,105,3.16
-1.1938563293,0.0964748435,0.3209356159,70,75,1.24
-3.0595589701,0.2472412012,-0.0535788878,95,91,3.07
-3.0884292415,0.2495741912,0.7153443528,77,77,3.18
-3.0458775206,0.2461356111,-0.1601480261,90,93,3.06
-3.0625100104,0.2474796731,0.5972321555,89,79,3.13
-3.0483807076,0.2463378922,-0.2675681302,92,95,3.07
-3.0617302074,0.2474166576,0.4865111863,96,81,3.11
-3.0471092761,0.2462351486,-0.3753575777,78,97,3.08
-2.750312918,0.2222512055,0.3387967747,93,83,2.78
-3.0420406241,0.2458255537,-0.483382497,76,99,3.09
-3.0483807076,0.2463378922,0.2675681302,99,85,3.07
-3.0429412563,0.2458983333,-0.5934159756,76,101,3.11
-3.0558313687,0.2469399759,0.1606713857,94,87,3.07
-3.0204449501,0.2440804197,-0.699597779,73,103,3.11
-3.0495929799,0.2464358553,0.0534043637,96,89,3.06
-3.0231523177,0.2442992006,-0.8126918016,68,105,3.14
-1.194153522,0.0927237633,0.3209356159,70,75,1.24
-3.0603206016,0.2376281089,-0.0535788878,96,91,3.07
-3.0794836006,0.2391160796,0.7130948423,76,77,3.17
-3.0466357464,0.2365655058,-0.1601480261,88,93,3.06
-3.0534855639,0.2370973812,0.5953240656,91,79,3.12
-3.0491395565,0.2367599219,-0.2675681302,90,95,3.07
-3.0624923795,0.2377967434,0.4865111863,96,81,3.11
-3.0478678085,0.2366611731,-0.3753575777,79,97,3.08
-2.7411018927,0.2128413797,0.3375780812,91,83,2.77
-3.0329506524,0.2355028841,-0.4818181523,75,99,3.08
-3.0491395565,0.2367599219,0.2675681302,97,85,3.07
-3.0436987512,0.2363374537,-0.5934159756,76,101,3.11
-3.0665483983,0.2381116856,0.1611947452,94,87,3.08
-3.0309113041,0.2353445326,-0.7018472896,73,103,3.12
-3.0503521306,0.236854076,0.0534043637,96,89,3.06
-3.0239048864,0.2348004975,-0.8126918016,68,105,3.14
-1.1848063569,0.0882542538,0.3183474255,69,75,1.23
-3.0510811755,0.2272699591,-0.0534043637,96,91,3.06
-3.0802196081,0.2294404325,0.7130948423,76,77,3.17
-3.0473639031,0.2269930657,-0.1601480261,91,93,3.06
-3.0640045095,0.2282325967,0.5972321555,92,79,3.13
-3.0399338872,0.2264396161,-0.2666965728,90,95,3.06
-3.063224326,0.2281744822,0.4865111863,96,81,3.11
-3.0584942995,0.2278221504,-0.3765762711,80,97,3.09
-2.7516550655,0.2049662065,0.3387967747,92,83,2.78
-3.0533747301,0.2274408022,-0.4849468416,76,99,3.1
-3.0399338872,0.2264396161,0.2666965728,98,85,3.06
-3.0542153577,0.2275034191,-0.5953240656,76,101,3.12
-3.0573226087,0.2277348731,0.1606713857,93,87,3.07
-3.0219189215,0.2250977113,-0.699597779,71,103,3.11
-3.0510811755,0.2272699591,0.0534043637,96,89,3.06
-3.0342601823,0.2260169913,-0.8152799921,68,105,3.15
-1.1850777686,0.0845316454,0.3183474255,70,75,1.23
-3.0617532451,0.2183949834,-0.0535788878,96,91,3.07
-3.080925215,0.2197625208,0.7130948423,77,77,3.17
-3.0480619835,0.2174183852,-0.1601480261,89,93,3.06
-3.0549150077,0.2179072117,0.5953240656,91,79,3.12
-3.0406302656,0.2168882805,-0.2666965728,91,95,3.06
-3.0639260397,0.218549969,0.4865111863,96,81,3.11
-3.0492946224,0.2175063094,-0.3753575777,79,97,3.08
-2.7522854059,0.1963206299,0.3387967747,92,83,2.78
-3.0442223353,0.2171445029,-0.483382497,74,99,3.09
-3.0406302656,0.2168882805,0.2666965728,99,85,3.06
-3.0353322192,0.2165103706,-0.5915078857,76,101,3.1
-3.0580229704,0.2181289028,0.1606713857,95,87,3.07
-3.0226111731,0.2156029779,-0.699597779,66,103,3.11
-3.0418069699,0.2169722148,0.0532298396,95,89,3.05
-3.034955261,0.2164834822,-0.8152799921,68,105,3.15
-1.185337484,0.0808082028,0.3183474255,69,75,1.23
-3.0524489197,0.2080950907,-0.0534043637,96,91,3.06
-3.0816004144,0.2100824403,0.7130948423,78,77,3.17
-3.0487299808,0.2078415589,-0.1601480261,89,93,3.06
-3.0653780469,0.2089765102,0.5972321555,92,79,3.13
-3.0412966342,0.2073348042,-0.2666965728,90,95,3.06
-3.0645975137,0.2089232988,0.4865111863,97,81,3.11
-3.0598653668,0.2086006934,-0.3765762711,79,97,3.09
-2.7429861055,0.1869980326,0.3375780812,93,83,2.77
-3.0350354798,0.2069079615,-0.4818181523,80,99,3.08
-3.0412966342,0.2073348042,0.2666965728,98,85,3.06
-3.0457909668,0.207641197,-0.5934159756,78,101,3.11
-3.0586931507,0.2085207797,0.1606713857,94,87,3.07
0,0,0,53,103,0
-3.0424735964,0.2074150414,0.0532298396,96,89,3.05
-3.0259834958,0.2062908591,-0.8126918016,69,105,3.14
-1.1855855007,0.0770839626,0.3183474255,73,75,1.23
-3.0530876054,0.1985045285,-0.0534043637,95,91,3.06
-3.0919683707,0.2010324638,0.7153443528,78,77,3.18
-3.0493678884,0.1982626813,-0.1601480261,89,93,3.06
-3.0464282594,0.1980715536,0.5934159756,92,79,3.11
-3.0419329864,0.1977792816,-0.2666965728,91,95,3.06
-3.0455265951,0.1980129295,0.483382497,98,81,3.09
-3.0506010554,0.1983428589,-0.3753575777,81,97,3.08
-2.7435600401,0.1783797789,0.3375780812,92,83,2.77
-3.0455265951,0.1980129295,-0.483382497,81,99,3.09
-3.0419329864,0.1977792816,0.2666965728,98,85,3.06
-3.0464282594,0.1980715536,-0.5934159756,77,101,3.11
-3.0692983975,0.1995585158,0.1611947452,96,87,3.08
0,0,0,44,103,0
-3.0530876054,0.1985045285,0.0534043637,97,89,3.06
-3.026616644,0.1967834492,-0.8126918016,68,105,3.14
-1.1954626438,0.073955376,0.3209356159,71,75,1.24
-3.0536961583,0.1889120071,-0.0534043637,97,91,3.06
-3.0925846735,0.1913177826,0.7153443528,75,77,3.18
-3.0499757,0.1886818469,-0.1601480261,90,93,3.06
-3.0568330267,0.1891060644,0.5953240656,90,79,3.12
-3.0524822549,0.1888369109,-0.2675681302,92,95,3.07
-3.0559916786,0.1890540158,0.4849468416,97,81,3.1
