Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,azimuth,distance_m
0.0401488889,-1.854840907,-0.3606290013,95,101,1.89
0.0408442909,-1.8869678257,0.0989149573,162,87,1.89
0.0400629277,-1.8508695836,-0.4274070033,120,103,1.9
0.041110485,-1.8992657452,0.0331595722,190,89,1.9
0.0397157281,-1.8348292876,-0.4917561857,120,105,1.9
0.0471553807,-1.9022895061,0.5098735189,78,75,1.97
0.0460858971,-1.8591455948,-0.032461476,84,91,1.86
0.0473261587,-1.9091788389,0.4409040665,70,77,1.96
0.0460297485,-1.8568805123,-0.0973448786,75,93,1.86
0.0469488693,-1.8939586515,0.3682613611,73,79,1.93
0.0461643882,-1.8623119945,-0.1629812389,75,95,1.87
0.0469939994,-1.8957792421,0.3003541729,76,81,1.92
0.0462412761,-1.8654137214,-0.2291143656,80,97,1.88
0.0477170615,-1.9249482018,0.2364265262,208,83,1.94
0.0460149578,-1.8562838412,-0.2940967943,119,99,1.88
0.0577672023,-2.3303797151,0.203944438,250,85,2.34
0.0462190941,-1.8645188797,-0.3625370912,120,101,1.9
0.0470196356,-1.8968134265,0.0994383169,202,87,1.9
0.0458773987,-1.8507345887,-0.4274070033,120,103,1.9
0.055749069,-2.2489664453,0.0392679145,244,89,2.25
0.0454798088,-1.8346954627,-0.4917561857,122,105,1.9
0.0534010593,-1.9117874681,0.5124617093,85,75,1.98
0.0519263382,-1.8589916374,-0.032461476,80,91,1.86
0.0533237775,-1.9090207382,0.4409040665,71,77,1.96
0.0515842402,-1.8467443406,-0.096821519,75,93,1.85
0.052624588,-1.8839893666,0.3663532711,73,79,1.92
0.0520147764,-1.8621577749,-0.1629812389,76,95,1.87
0.0529495239,-1.8956222511,0.3003541729,75,81,1.92
0.0521014083,-1.8652592449,-0.2291143656,85,97,1.88
0.0631868143,-2.262122914,0.277862103,244,83,2.28
0.0529495239,-1.8956222511,-0.3003541729,170,99,1.92
0.0525710842,-1.8820739009,0.1647243538,184,85,1.89
0.0528986744,-1.8938018112,-0.3682613611,161,101,1.93
0.0526995751,-1.886673948,0.0989149573,187,87,1.89
0.0522355371,-1.8700611313,-0.4319060243,133,103,1.92
0,0,0,133,89,0
0.0517828454,-1.8538545146,-0.4969325666,163,105,1.92
0.0591068088,-1.9019556724,0.5098735189,79,75,1.97
0.0574556955,-1.8488256802,-0.0322869519,90,91,1.85
0.0596235275,-1.9185827952,0.4431535771,70,77,1.97
0.0576958875,-1.8565546475,-0.0973448786,75,93,1.86
0.0588479574,-1.8936262799,0.3682613611,74,79,1.93
0.0581740879,-1.8719423166,-0.1638527964,76,95,1.88
0.0585977313,-1.8855744335,0.2987898282,76,81,1.91
0.057652723,-1.855165687,-0.2278956722,83,97,1.87
0.0678267329,-2.182547867,0.2681125555,232,83,2.2
0.0582909369,-1.8757023161,-0.2972254836,182,99,1.9
0.0587929612,-1.8918565965,0.1655959112,196,85,1.9
0.0588479574,-1.8936262799,-0.3682613611,174,101,1.93
0.0586264663,-1.8864990773,0.0989149573,165,87,1.89
0.0584128975,-1.8796267994,-0.4341555349,157,103,1.93
0.0590085521,-1.8987939418,0.0331595722,187,89,1.9
0.057606636,-1.8536826858,-0.4969325666,136,105,1.92
0.0650816772,-1.9017605975,0.5098735189,75,75,1.97
0.0636056253,-1.8586286819,-0.032461476,101,91,1.86
0.065650629,-1.9183860149,0.4431535771,72,77,1.97
0.0631865825,-1.8463837763,-0.096821519,74,93,1.85
0.0644609256,-1.8836215304,0.3663532711,73,79,1.92
0.0637139551,-1.8617942012,-0.1629812389,76,95,1.87
0.0648589462,-1.8952521436,0.3003541729,74,81,1.92
0.0638200722,-1.8648950656,-0.2291143656,80,97,1.88
0.06653582,-1.9442523025,0.2388639131,226,83,1.96
0.0638455252,-1.8656388289,-0.2956611389,185,99,1.89
0.0824533536,-2.409380731,0.2109168974,250,85,2.42
0.0647966596,-1.8934320592,-0.3682613611,175,101,1.93
0.0659189753,-1.926227399,0.1010083955,211,87,1.93
0.0643176213,-1.8794340146,-0.4341555349,164,103,1.93
0.0772842544,-2.2583337747,0.0394424385,244,89,2.26
0.0637602219,-1.8631461691,-0.499520757,145,105,1.93
0.0707240198,-1.9015591255,0.5098735189,74,75,1.97
0.0694916124,-1.868423348,-0.032636,180,91,1.87
0.0713422976,-1.9181827816,0.4431535771,72,77,1.97
0.0686646273,-1.8461881709,-0.096821519,75,93,1.85
0.0704142922,-1.8932314696,0.3682613611,72,79,1.93
0.0692377211,-1.8615969633,-0.1629812389,76,95,1.87
0.0701148851,-1.885181302,0.2987898282,75,81,1.91
0.0689841391,-1.8547788955,-0.2278956722,78,97,1.87
0.0719353322,-1.9341277252,0.2376452196,223,83,1.95
0.0697477915,-1.8753112428,-0.2972254836,187,99,1.9
0.0921935431,-2.4788109297,0.2170177994,250,85,2.49
0.0704142922,-1.8932314696,-0.3682613611,175,101,1.93
0.0708915882,-1.906064544,0.0999616764,205,87,1.91
0.0702558666,-1.8889718763,-0.4364050454,166,103,1.94
0.0839845156,-2.2580945275,0.0394424385,244,89,2.26
0.0692879991,-1.8629487879,-0.499520757,158,105,1.93
0.0763082573,-1.8916761471,0.5072853284,77,75,1.96
0.078988089,-1.9581089812,-0.0342067166,226,91,1.96
0.0773680845,-1.9179491877,0.4431535771,71,77,1.97
0.0744642501,-1.8459633444,-0.096821519,75,93,1.85
0.0759660405,-1.8831926193,0.3663532711,74,79,1.92
0.0750857492,-1.8613702603,-0.1629812389,76,95,1.87
0.0760370011,-1.884951727,0.2987898282,74,81,1.91
0.0748107489,-1.8545530228,-0.2278956722,84,97,1.87
0.0776111512,-1.9239747937,0.2364265262,220,83,1.94
0.0752408022,-1.8652140126,-0.2956611389,185,99,1.89
0.0999804895,-2.4785090632,0.2170177994,250,85,2.49
0.076361697,-1.8930009142,-0.3682613611,177,101,1.93
0.0776843258,-1.9257887863,0.1010083955,211,87,1.93
0.0757971589,-1.879006057,-0.4341555349,162,103,1.93
0.0938991058,-2.3277520032,0.040664107,250,89,2.33
0.0755296016,-1.8723733293,-0.5021089475,157,105,1.94
0.0826703935,-1.9010772212,0.5098735189,73,75,1.97
0.0999083269,-2.2974784142,-0.0401405348,248,91,2.3
0.0829697926,-1.9079621636,0.4409040665,71,77,1.96
0.080263138,-1.845720299,-0.096821519,74,93,1.85
0.08188188,-1.8829446722,0.3663532711,74,79,1.92
0.0813658331,-1.8710777275,-0.1638527964,77,95,1.88
0.0819583666,-1.8847035482,0.2987898282,75,81,1.91
0.0810678321,-1.8642249366,-0.2291143656,77,97,1.88
0.0836551034,-1.9237214771,0.2364265262,221,83,1.94
0.0815292653,-1.8748359904,-0.2972254836,187,99,1.9
0.1030056824,-2.3687047827,0.2074306677,250,85,2.38
0.0823083481,-1.8927516757,-0.3682613611,176,101,1.93
0.0837339764,-1.9255352308,0.1010083955,211,87,1.93
0.0816998468,-1.8787586611,-0.4341555349,162,103,1.93
0.0981707908,-2.2575222679,0.0394424385,244,89,2.26
0.0809918068,-1.8624766684,-0.499520757,152,105,1.93
0.0877424632,-1.8815105791,0.5046971379,66,75,1.95
0.0884950306,-1.8976483005,-0.0331595722,202,91,1.9
0.0889634132,-1.9076920913,0.4409040665,69,77,1.96
0.0860612337,-1.8454590371,-0.096821519,76,93,1.85
0.0877969114,-1.8826781411,0.3663532711,75,79,1.92
0.087243586,-1.8708128762,-0.1638527964,76,95,1.88
0.0878789233,-1.8844367682,0.2987898282,75,81,1.91
0.0873864198,-1.8738757418,-0.230333059,75,97,1.89
0.0892358679,-1.9135344876,0.2352078328,209,83,1.93
0.0874188242,-1.8745706071,-0.2972254836,184,99,1.9
0.1123029139,-2.4081740215,0.2109168974,250,85,2.42
0.088254187,-1.8924837564,-0.3682613611,174,101,1.93
0.088387213,-1.8953363083,0.0994383169,201,87,1.9
0.0876017283,-1.8784927226,-0.4341555349,164,103,1.93
0.1089886166,-2.3371036964,0.0408386311,250,89,2.34
0.0868425405,-1.8622130347,-0.499520757,150,105,1.93
0.0850080717,-1.7075740457,0.4581097098,59,75,1.77
0.09246767,-1.8574164806,-0.032461476,149,91,1.86
0.0949561558,-1.9074031909,0.4409040665,71,77,1.96
0.09185848,-1.8451795612,-0.096821519,77,93,1.85
0.0937110762,-1.8823930288,0.3663532711,73,79,1.92
0.0931204778,-1.8705295608,-0.1638527964,76,95,1.88
0.0937986126,-1.8841513896,0.2987898282,76,81,1.91
0.092285918,-1.8537655925,-0.2278956722,77,97,1.87
0.0957404711,-1.9231578874,0.2364265262,213,83,1.94
0.0928164282,-1.8644220556,-0.2956611389,185,99,1.89
0.1203631707,-2.4177589536,0.2117884549,250,85,2.43
0.0941991547,-1.8921971592,-0.3682613611,173,101,1.93
0.0958307386,-1.9249711098,0.1010083955,211,87,1.93
0.0935027453,-1.8782082441,-0.4341555349,163,103,1.93
0.1178217085,-2.3667080963,0.0413622033,250,89,2.37
0.0922121455,-1.8522837106,-0.4969325666,137,105,1.92
0.0791394494,-1.4950919583,0.4011695199,64,75,1.55
0.1004164812,-1.8970548155,-0.0331595722,202,91,1.9
0.1004329206,-1.8973653863,0.438654556,68,77,1.95
0.0987105475,-1.8648265431,-0.0978682382,76,93,1.87
0.1001431928,-1.8918918867,0.3682613611,74,79,1.93
0.0989964505,-1.870227784,-0.1638527964,76,95,1.88
0.0991952956,-1.8739843396,0.2972254836,75,81,1.9
0.0981092294,-1.8534665203,-0.2278956722,77,97,1.87
0.1017817674,-1.9228476199,0.2364265262,221,83,1.94
0.0991952956,-1.8739843396,-0.2972254836,184,99,1.9
0.1269050243,-2.3974728507,0.21004534,250,85,2.41
0.1006620694,-1.9016944353,-0.370169451,172,101,1.94
0.1018777309,-1.9246605498,0.1010083955,211,87,1.93
0.0994028394,-1.8779052285,-0.4341555349,163,103,1.93
0.1189142541,-2.2465122815,0.0392679145,244,89,2.25
0.0980308018,-1.8519848774,-0.4969325666,126,105,1.92
0.0832951435,-1.4851918539,0.3985813295,71,75,1.54
0.1097349835,-1.9566267232,-0.0342067166,226,91,1.96
0.1063931643,-1.8970405043,0.438654556,59,77,1.95
0.1040093859,-1.8545366058,-0.0973448786,77,93,1.86
0.1060862425,-1.891567942,0.3682613611,76,79,1.93
0.1048714462,-1.8699075488,-0.1638527964,77,95,1.88
0.1061882192,-1.8933862345,0.3003541729,75,81,1.92
0.1050431401,-1.8729689321,-0.230333059,76,97,1.89
0.1055989239,-1.8828788206,0.2315517525,199,83,1.9
0.1050820919,-1.8736634612,-0.2972254836,184,99,1.9
0.1355519225,-2.4169549699,0.2117884549,250,85,2.43
0.1066359121,-1.9013688121,-0.370169451,175,101,1.94
0.1079237176,-1.9243309942,0.1010083955,211,87,1.93
0.1042107405,-1.858126853,-0.4296565138,130,103,1.91
0.1304502611,-2.3259899311,0.040664107,250,89,2.33
0.1038484906,-1.8516677659,-0.4969325666,121,105,1.92
0.0873894199,-1.4752804897,0.395993139,71,75,1.53
0.1359832239,-2.2956256882,-0.0401405348,249,91,2.3
0.1083191965,-1.828610344,0.4229079822,50,77,1.88
0.1098350616,-1.8542006995,-0.0973448786,76,93,1.86
0.1114477879,-1.8814262333,0.3663532711,73,79,1.92
0.1107454068,-1.8695688583,-0.1638527964,77,95,1.88
0.1115518923,-1.883183691,0.2987898282,75,81,1.91
0.1097528898,-1.8528135,-0.2278956722,81,97,1.87
0.1132743729,-1.9122620615,0.2352078328,211,83,1.93
0.110967851,-1.8733240905,-0.2972254836,183,99,1.9
0.143144329,-2.4165171945,0.2117884549,250,85,2.43
0.1120282451,-1.8912253283,-0.3682613611,176,101,1.93
0.1139686392,-1.9239824462,0.1010083955,211,87,1.93
0.1100476943,-1.8577902963,-0.4296565138,123,103,1.91
0.1413043066,-2.3854545195,0.0417112514,250,89,2.39
0.1096651544,-1.8513323792,-0.4969325666,129,105,1.92
0.0920237114,-1.4749986679,0.395993139,62,75,1.53
0.1475525541,-2.3650406787,-0.0413622033,250,91,2.37
0.1025357171,-1.6434899648,0.3801672818,37,77,1.69
0.1156596533,-1.8538464929,-0.0973448786,77,93,1.86
0.1179691421,-1.8908640489,0.3682613611,74,79,1.93
0.1159979645,-1.8592691005,-0.1629812389,76,95,1.87
0.1180825414,-1.8926816648,0.3003541729,76,81,1.92
0.1155731239,-1.8524595584,-0.2278956722,86,97,1.87
0.1192813524,-1.9118967635,0.2352078328,209,83,1.93
0.1168525149,-1.8729662308,-0.2972254836,184,99,1.9
0.1513556328,-2.4259981846,0.2126600123,250,85,2.44
0.1185803812,-1.900661272,-0.370169451,175,101,1.94
0.1193906099,-1.9136479927,0.100485036,210,87,1.92
0.115883562,-1.8574354041,-0.4296565138,121,103,1.91
0.1450622157,-2.3251243803,0.040664107,250,89,2.33
0.1154807358,-1.8509787205,-0.4969325666,133,105,1.92
0.096399709,-1.474719136,0.395993139,61,75,1.53
0.1500037789,-2.2947521879,-0.0401405348,249,91,2.3
0.1042337338,-1.5945637529,0.3689197291,27,77,1.64
0.1205082137,-1.8435301364,-0.096821519,86,93,1.85
0.1235789212,-1.8905057049,0.3682613611,77,79,1.93
0.1221638158,-1.8688574754,-0.1638527964,76,95,1.88
0.1236977129,-1.8923229763,0.3003541729,75,81,1.92
0.1210689652,-1.8521084926,-0.2278956722,83,97,1.87
0.1230112481,-1.881821463,0.2315517525,198,83,1.9
0.1224091951,-1.8726112786,-0.2972254836,186,99,1.9
0.1585530375,-2.4255384255,0.2126600123,250,85,2.44
0.1235789212,-1.8905057049,-0.3682613611,175,101,1.93
0.1257193797,-1.9232503585,0.1010083955,211,87,1.93
0.1220297371,-1.8668063449,-0.4319060243,136,103,1.92
0.1545691113,-2.3645924719,0.0413622033,250,89,2.37
0.1209721839,-1.8506279353,-0.4969325666,127,105,1.92
0.1016925336,-1.4840456706,0.3985813295,56,75,1.54
0.1558451408,-2.2743194432,-0.0397914867,244,91,2.28
0.108576567,-1.5845075197,0.3666702186,23,77,1.63
0.1256165317,-1.8331795197,-0.0962981595,90,93,1.84
0.1295175004,-1.8901081416,0.3682613611,74,79,1.93
0.1273533582,-1.8585258238,-0.1629812389,78,95,1.87
0.1289667819,-1.8820712547,0.2987898282,74,81,1.91
0.1268869286,-1.851719004,-0.2278956722,85,97,1.87
0.1296010875,-1.8913279667,0.2327704459,200,83,1.91
0.1282915632,-1.8722174785,-0.2972254836,186,99,1.9
0.1654912622,-2.4150897069,0.2117884549,250,85,2.43
0.1295175004,-1.8901081416,-0.3682613611,175,101,1.93
0.1324435171,-1.9328088414,0.1015317551,214,87,1.94
0.1278938704,-1.8664137655,-0.4319060243,154,103,1.92
0.1578957348,-2.304244699,0.0403150589,250,89,2.31
0.1267854965,-1.8502387581,-0.4969325666,122,105,1.92
0.1049730666,-1.4644497949,0.3934049486,50,75,1.52
0.1651339419,-2.3037372848,-0.0403150589,250,91,2.31
0.1149471996,-1.6035961265,0.3711692397,16,77,1.65
0.1313750056,-1.832775838,-0.0962981595,80,93,1.84
0.1354548014,-1.8896919238,0.3682613611,73,79,1.93
0.1331914512,-1.8581165607,-0.1629812389,78,95,1.87
0.1355850089,-1.8915084129,0.3003541729,76,81,1.92
0.1327036397,-1.8513112398,-0.2278956722,88,97,1.87
0.1355422203,-1.8909114802,0.2327704459,196,83,1.91
0.134878837,-1.8816568066,-0.2987898282,187,99,1.91
0.1737899149,-2.4244943359,0.2126600123,250,85,2.44
0.1354548014,-1.8896919238,-0.3682613611,175,101,1.93
0.1356589732,-1.8925402675,0.0994383169,201,87,1.9
0.1337567414,-1.8660027653,-0.4319060243,157,103,1.92
0.1679934041,-2.3436288395,0.0410131551,250,89,2.35
0.1325975577,-1.8498313199,-0.4969325666,120,105,1.92
0.1189446417,-1.5893329585,0.4270514244,41,75,1.65
0.164908592,-2.2035011971,-0.0385698182,235,91,2.21
0.1221660057,-1.6323766799,0.3779177713,6,77,1.68
0.1386227501,-1.8522709596,-0.0973448786,121,93,1.86
0.1413907654,-1.8892570554,0.3682613611,76,79,1.93
0.1397716961,-1.8676231242,-0.1638527964,78,95,1.88
0.1407895609,-1.8812237874,0.2987898282,76,81,1.91
0.1392597846,-1.8607829857,-0.2291143656,93,97,1.88
0.1414820152,-1.8904763312,0.2327704459,201,83,1.91
0.1400524428,-1.8713744482,-0.2972254836,185,99,1.9
0.1851231507,-2.473607223,0.2170177994,250,85,2.49
0.1413907654,-1.8892570554,-0.3682613611,175,101,1.93
0.1438397354,-1.9219800817,0.1010083955,211,87,1.93
0.1396182922,-1.8655733485,-0.4319060243,134,103,1.92
0.1746090974,-2.3331189145,0.0408386311,250,89,2.34
0.1384083103,-1.8494056245,-0.4969325666,127,105,1.92
0.1468928023,-1.8875073775,0.5072853284,75,75,1.96
0.1737730944,-2.2329072122,-0.0390933904,238,91,2.24
0.1292768346,-1.6611500039,0.3846663029,0,77,1.71
0.1464424132,-1.8817200777,-0.0989149573,186,93,1.89
0.1469956734,-1.8888292252,0.3682613611,74,79,1.93
0.1445394837,-1.8572682772,-0.1629812389,78,95,1.87
0.1471369747,-1.8906448851,0.3003541729,76,81,1.92
0.1440101103,-1.8504660631,-0.2278956722,91,97,1.87
0.149400863,-1.9197348462,0.2364265262,208,83,1.94
0.1448379595,-1.8611035588,-0.2956611389,185,99,1.89
0.1870510966,-2.4035236528,0.2109168974,250,85,2.42
0.1469956734,-1.8888292252,-0.3682613611,176,101,1.93
0.1495417236,-1.9215448413,0.1010083955,211,87,1.93
0.1443969322,-1.8554365541,-0.4296565138,122,103,1.91
0.1768761854,-2.2727805553,0.0397914867,248,89,2.28
0.14389499,-1.8489868188,-0.4969325666,136,105,1.92
0.1504827371,-1.8581533734,0.499520757,45,75,1.93
0.1799800249,-2.2223844205,-0.0389188664,238,91,2.23
0.1400004817,-1.7287190036,0.4004128767,0,77,1.78
0.1547715848,-1.9111118528,-0.100485036,205,93,1.92
0.1521364927,-1.8785738656,0.3663532711,74,79,1.92
0.1511776778,-1.8667344672,-0.1638527964,76,95,1.88
0.1522786048,-1.8803286588,0.2987898282,76,81,1.91
0.1506239921,-1.8598975833,-0.2291143656,94,97,1.88
0.1530275664,-1.8895768001,0.2327704459,190,83,1.91
0.1514813346,-1.8704840061,-0.2972254836,185,99,1.9
0.2002300094,-2.4724302251,0.2170177994,250,85,2.49
0.1529288702,-1.8883581044,-0.3682613611,176,101,1.93
0.1555776868,-1.9210655604,0.1010083955,211,87,1.93
0.1502252359,-1.8549737623,-0.4296565138,121,103,1.91
0.1937004752,-2.3918038606,0.0418857754,250,89,2.4
0.1504827371,-1.8581533734,-0.499520757,129,105,1.93
0.1579394375,-1.8769219305,0.5046971379,38,75,1.95
0.1836073921,-2.1819549716,-0.0382207701,231,91,2.19
0.1536009775,-1.8253645056,0.4229079822,0,77,1.88
0.1574252723,-1.8708116894,-0.0983915977,193,93,1.88
0.1588605577,-1.8878683463,0.3682613611,76,79,1.93
0.1570414414,-1.8662503173,-0.1638527964,78,95,1.88
0.1598414585,-1.899525182,0.3019185175,75,81,1.93
0.1564662797,-1.8594152067,-0.2291143656,93,97,1.88
0.1589630821,-1.8890867259,0.2327704459,190,83,1.91
0.1573568762,-1.8699988838,-0.2972254836,187,99,1.9
0.2021490895,-2.4023009403,0.2109168974,250,85,2.42
0.1596836694,-1.8976500476,-0.370169451,178,101,1.94
0.1616121146,-1.9205673194,0.1010083955,216,87,1.93
0.1568690834,-1.8642020483,-0.4319060243,132,103,1.92
0.1978600207,-2.3513304717,0.0411876792,250,89,2.36
0.1555096,-1.8480462084,-0.4969325666,122,105,1.92
0.1646753529,-1.8860391363,0.5072853284,34,75,1.96
0.2000278372,-2.2909337838,-0.0401405348,247,91,2.3
0.1610298125,-1.8442864889,0.4274070033,0,77,1.9
0.160695934,-1.8404625533,-0.096821519,145,93,1.85
0.1647906774,-1.8873599558,0.3682613611,75,79,1.93
0.1629036551,-1.8657477483,-0.1638527964,78,95,1.88
0.1640899746,-1.8793347543,0.2987898282,76,81,1.91
0.1614436879,-1.8490266354,-0.2278956722,92,97,1.87
0.1648970288,-1.8885780072,0.2327704459,189,83,1.91
0.1632308648,-1.8694953053,-0.2972254836,183,99,1.9
0.2131611657,-2.441350777,0.2144031272,250,85,2.46
0.1647906774,-1.8873599558,-0.3682613611,177,101,1.93
0.1676449473,-1.9200501232,0.1010083955,211,87,1.93
0.1627248631,-1.8637000309,-0.4319060243,150,103,1.92
0.2035065822,-2.3307761105,0.0408386311,250,89,2.34
0.1613146314,-1.8475485417,-0.4969325666,122,105,1.92
0.1732109171,-1.9143723721,0.5150498998,87,75,1.99
0.1991152531,-2.2006738707,-0.0385698182,234,91,2.21
0.1703350685,-1.8825877405,0.4364050454,24,77,1.94
0.1673769914,-1.849894299,-0.0973448786,124,93,1.86
0.1698346153,-1.8770566012,0.3663532711,76,79,1.92
0.168764261,-1.8652267651,-0.1638527964,78,95,1.88
0.1699932594,-1.8788099772,0.2987898282,75,81,1.91
0.1681461647,-1.8583954032,-0.2291143656,95,97,1.88
0.1708293481,-1.888050649,0.2327704459,186,83,1.91
0.1682132252,-1.8591365743,-0.2956611389,183,99,1.89
0.2235228775,-2.4704333219,0.2170177994,250,85,2.49
0.16895006,-1.8672802648,-0.3644451812,151,101,1.91
0.1745760018,-1.9294596452,0.1015317551,211,87,1.94
0.1703350685,-1.8825877405,-0.4364050454,165,103,1.94
0.216233759,-2.3898720768,0.0418857754,250,89,2.4
0.1679884774,-1.8566526021,-0.499520757,127,105,1.93
0.1792242306,-1.9138187678,0.5150498998,104,75,1.99
0.2153504085,-2.2995866797,-0.0403150589,250,91,2.31
0.1798825325,-1.9208483449,0.4454030876,81,77,1.98
0.1769122384,-1.8891305093,-0.0994383169,190,93,1.9
0.1766459789,-1.8862872973,0.3682613611,75,79,1.93
0.1746232012,-1.8646873729,-0.1638527964,79,95,1.88
0.1777366975,-1.8979343706,0.3019185175,76,81,1.93
0.1730582017,-1.8479757632,-0.2278956722,93,97,1.87
0.1767599814,-1.8875046565,0.2327704459,188,83,1.91
0.1749739509,-1.8684328001,-0.2972254836,181,99,1.9
0.2275674697,-2.4300447147,0.2135315697,250,85,2.45
0.1748154506,-1.8667402787,-0.3644451812,124,101,1.91
0.1806367066,-1.9289016779,0.1015317551,217,87,1.94
0.1753400443,-1.8723420735,-0.4341555349,165,103,1.93
0.2172149142,-2.3194965211,0.040664107,250,89,2.33
0.173820485,-1.8561156894,-0.499520757,142,105,1.93
0.184901848,-1.9132785755,0.5150498998,107,75,1.99
0.2144781772,-2.2193207144,-0.0389188664,237,91,2.23
0.1846437263,-1.9106076524,0.4431535771,87,77,1.97
0.184437842,-1.9084772569,-0.100485036,205,93,1.92
0.1822419202,-1.885754876,0.3682613611,74,79,1.93
0.1791967916,-1.8542452981,-0.1629812389,79,95,1.87
0.1833671915,-1.8973986618,0.3019185175,75,81,1.93
0.1785404864,-1.8474541557,-0.2278956722,95,97,1.87
0.1823595342,-1.8869718916,0.2327704459,186,83,1.91
0.1786167461,-1.8482432561,-0.2940967943,145,99,1.88
0.1859046929,-1.9236555499,0.1690821409,220,85,1.94
0.1803534029,-1.8662133747,-0.3644451812,126,101,1.91
0.1825166145,-1.8885972854,0.0994383169,201,87,1.9
0.1808946151,-1.8718135884,-0.4341555349,159,103,1.93
0.1846628252,-1.9108052788,0.0335086204,214,89,1.92
0.1793269179,-1.8555917843,-0.499520757,153,105,1.93
0.1918710227,-1.9222997472,0.5176380902,88,75,2
0.221449309,-2.2186359605,-0.0389188664,237,91,2.23
0.1925806401,-1.9294091967,0.4476525981,87,77,1.99
0.1894407438,-1.8979514925,-0.0999616764,205,93,1.91
0.1881652848,-1.8851730413,0.3682613611,75,79,1.93
0.1850211812,-1.8536731854,-0.1629812389,78,95,1.87
0.1883461609,-1.8869851866,0.3003541729,76,81,1.92
0.1863151329,-1.8666369098,-0.230333059,97,97,1.89
0.1892725159,-1.8962660671,0.2339891393,190,83,1.92
0.1844222826,-1.8476729952,-0.2940967943,123,99,1.88
0.1850211812,-1.8536731854,0.1629812389,128,85,1.87
0.1881652848,-1.8851730413,-0.3682613611,170,101,1.93
0.1914244165,-1.9178253301,0.1010083955,211,87,1.93
0.1858064467,-1.8615405315,-0.4319060243,129,103,1.92
0.1847065985,-1.8505214738,0.032461476,122,89,1.86
0.1841961818,-1.8454077573,-0.4969325666,127,105,1.92
0.1969196029,-1.9120790441,0.5150498998,84,75,1.99
0.2355883349,-2.287550409,-0.0401405348,248,91,2.3
0.197642901,-1.9191022311,0.4454030876,84,77,1.98
0.1974484879,-1.9172144895,-0.1010083955,208,93,1.93
0.1940867922,-1.8845726006,0.3682613611,76,79,1.93
0.1908437446,-1.8530827777,-0.1629812389,85,95,1.87
0.1942733605,-1.8863841688,0.3003541729,77,81,1.92
0.1911615996,-1.856169133,-0.2291143656,97,97,1.88
0.1931952336,-1.8759156131,0.2315517525,192,83,1.9
0.1932615201,-1.8765592512,-0.2987898282,163,99,1.91
0.1949259637,-1.892720912,0.1664674686,175,85,1.91
0.1930811612,-1.8748079757,-0.3663532711,158,101,1.92
0.1974484879,-1.9172144895,0.1010083955,211,87,1.93
0.1906555258,-1.8512551825,-0.4296565138,123,103,1.91
0.1884706679,-1.8300403272,0.0321124278,94,89,1.84
0.1909823285,-1.8544284196,-0.499520757,121,105,1.93
0.2029255948,-1.9114509682,0.5150498998,75,75,1.99
0.2353849469,-2.2172007687,-0.0389188664,237,91,2.23
0.2026423121,-1.9087825964,0.4431535771,75,77,1.97
0.2045248624,-1.9265152175,-0.1015317551,217,93,1.94
0.2020789892,-1.9034763948,0.372077541,75,79,1.95
0.1966644245,-1.8524740808,-0.1629812389,91,95,1.87
0.201241344,-1.8955862234,0.3019185175,76,81,1.93
0.1980398036,-1.8654294192,-0.230333059,98,97,1.89
0.2011832926,-1.89503941,0.2339891393,187,83,1.92
0.1991559415,-1.8759428428,-0.2987898282,180,99,1.91
0.2471451324,-2.3279754491,0.2048159955,250,85,2.35
0.1979337791,-1.8644307252,-0.3644451812,124,101,1.91
0.200307855,-1.8867932543,0.0994383169,187,87,1.9
0.1974991062,-1.8603363377,-0.4319060243,133,103,1.92
0.199496659,-1.879152221,0.0329850482,196,89,1.89
0.1957875085,-1.8442139995,-0.4969325666,98,105,1.92
0.2078796864,-1.9012019968,0.5124617093,77,75,1.98
0.2488699249,-2.2760857801,-0.0399660107,245,91,2.29
0.2086379196,-1.9081365584,0.4431535771,76,77,1.97
0.2105761692,-1.9258631778,-0.1015317551,213,93,1.94
0.2059240021,-1.8833159255,0.3682613611,75,79,1.93
0.2035659611,-1.8617500264,-0.1638527964,83,95,1.88
0.2071955009,-1.8949446518,0.3019185175,76,81,1.93
0.2038992361,-1.8647980543,-0.230333059,100,97,1.89
0.2060568999,-1.8845313671,0.2327704459,196,83,1.91
0.2039748454,-1.8654895535,-0.2972254836,186,99,1.9
0.255540249,-2.3370904586,0.2056875529,250,85,2.36
0.2037900746,-1.8637996983,-0.3644451812,122,101,1.91
0.2018926159,-1.8464461396,0.0973448786,121,87,1.86
0.2044016167,-1.8693926689,-0.4341555349,157,103,1.93
0.2456096202,-2.2462680625,0.0394424385,244,89,2.26
0.201580302,-1.843589815,-0.4969325666,95,105,1.92
0.2149315108,-1.910138227,0.5150498998,76,75,1.99
0.2493112922,-2.2156780455,-0.0389188664,237,91,2.23
0.214631468,-1.9074716879,0.4431535771,77,77,1.97
0.2177420235,-1.9351158014,-0.1020551147,214,93,1.95
0.2129372021,-1.892414417,0.370169451,77,79,1.94
0.2082999039,-1.8512018436,-0.1629812389,93,95,1.87
0.2131476128,-1.8942843778,0.3019185175,74,81,1.93
0.2086468325,-1.8542850662,-0.2291143656,120,97,1.88
0.2119763032,-1.8838747215,0.2327704459,196,83,1.91
