Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,laser_id,azimuth,distance_m
-2.0844461222,-1.4530483128,-0.3119855191,23,7,97,2.56
-2.4671374025,-1.7198189015,0.3692641105,65,8,83,3.03
-1.9365014524,-1.3499174376,-0.3738783714,0,9,99,2.39
-2.8766490973,-2.0052857558,0.3067882145,89,10,85,3.52
-2.0695679914,-1.442676904,-0.4903791181,54,11,101,2.57
-2.1299909259,-1.4847971786,0.1360734862,54,12,87,2.6
-2.8136274693,-1.9613539557,-0.7918277113,73,13,103,3.52
-2.1818027533,-1.5209147292,0.0464234011,83,14,89,2.66
-2.7971675576,-1.9498799019,-0.9136312292,64,15,105,3.53
-2.6803357058,-1.8809773459,0.8773965629,88,16,75,3.39
-2.1115397976,-1.4818138323,-0.0450272086,83,17,91,2.58
-2.1374917263,-1.5000260995,0.6028688256,38,18,77,2.68
-2.288801625,-1.6062107431,-0.1465406775,70,19,93,2.8
-2.2337629736,-1.5675863066,0.5304490071,97,20,79,2.78
-2.6012412034,-1.8254712513,-0.2780268194,63,21,95,3.19
-2.2313861064,-1.5659182941,0.4317591235,70,22,81,2.76
-2.0717464616,-1.4538880903,-0.3107668257,27,23,97,2.55
-2.3804773068,-1.6705459233,0.3570771762,64,24,83,2.93
0,0,0,0,25,99,0
0,0,0,62,26,85,0
-2.2176927364,-1.5563087072,-0.5266328272,54,27,101,2.76
-2.1334900862,-1.4972178713,0.1365968458,59,28,87,2.61
-2.7835246734,-1.9533921967,-0.7850791797,70,29,103,3.49
-2.1770138998,-1.5277615481,0.0464234011,76,30,89,2.66
-2.7594016558,-1.9364634033,-0.9032784674,62,31,105,3.49
-2.8637522133,-2.0231505956,0.9395131337,113,0,75,3.63
-2.1068741298,-1.4884401069,-0.0450272086,78,1,91,2.58
-2.1168525305,-1.4954895322,0.5983698046,40,2,77,2.66
-2.2674318195,-1.6018690496,-0.1454939584,72,3,93,2.78
-2.2127925126,-1.5632681029,0.5266328272,70,4,79,2.76
-2.5954934892,-1.8336342698,-0.2780268194,65,5,95,3.19
-2.202255021,-1.5558236975,0.4270660896,63,6,81,2.73
-2.0428490893,-1.4432084356,-0.3071107454,35,7,97,2.52
-2.1887668814,-1.5462947524,0.3290472272,115,8,83,2.7
0,0,0,0,9,99,0
-2.6687205782,-1.8853668981,0.2858708362,64,10,85,3.28
-2.276931426,-1.6085802218,-0.5418975469,56,11,101,2.84
-2.1043072282,-1.4866266719,0.1350267671,54,12,87,2.58
-2.7694160926,-1.9565051023,-0.7828296691,67,13,103,3.48
-2.1722035602,-1.5345932885,0.0464234011,77,14,89,2.66
-2.745415345,-1.9395493313,-0.900690277,62,15,105,3.48
-2.1174540097,-1.5059089378,0.6962232313,69,16,75,2.69
-2.0858916395,-1.4834621431,-0.0446781605,83,17,91,2.56
-2.1042034826,-1.4964853153,0.596120294,42,18,77,2.65
-2.2623882184,-1.6089844801,-0.1454939584,73,19,93,2.78
-2.1998709188,-1.5645228956,0.5247247373,75,20,79,2.75
-2.5816019135,-1.8360055885,-0.2771552619,68,21,95,3.18
-2.181258548,-1.5512859916,0.4239374003,60,22,81,2.71
-2.0383050427,-1.4496191028,-0.3071107454,38,23,97,2.52
-2.18389826,-1.5531633244,0.3290472272,116,24,83,2.7
0,0,0,0,25,99,0
-2.6546661186,-1.8879680109,0.2849992788,59,26,85,3.27
-2.7198404087,-1.9343192164,-0.6487505843,95,27,101,3.4
-2.0996264761,-1.4932302009,0.1350267671,50,28,87,2.58
-2.7473751131,-1.9539015815,-0.778330648,67,29,103,3.46
-2.1755197959,-1.5472046571,0.0465979252,79,30,89,2.67
-2.7314369568,-1.942566548,-0.8981020865,62,31,105,3.47
-2.0891507651,-1.4956850451,0.68845866,87,0,75,2.66
-2.08122092,-1.4900078336,-0.0446781605,93,1,91,2.56
-2.0836465384,-1.4917444059,0.5916212729,41,2,77,2.63
-2.2492024242,-1.6102707787,-0.1449705988,73,3,93,2.77
-2.171000123,-1.55428343,0.5190004674,74,4,79,2.72
-2.5758212016,-1.8441068565,-0.2771552619,69,5,95,3.18
-2.1683433818,-1.5523813901,0.4223730556,62,6,81,2.7
-2.0176000782,-1.4444597845,-0.3046733585,39,7,97,2.5
-2.1870784848,-1.5657944064,0.3302659206,96,8,83,2.71
0,0,0,0,9,99,0
-2.6487218016,-1.89629856,0.2849992788,51,10,85,3.27
-2.737695008,-1.9599971194,-0.6544748541,104,11,101,3.43
-2.0949250016,-1.4998189924,0.1350267671,52,12,87,2.58
-2.7174553714,-1.9455069628,-0.7715821164,65,13,103,3.43
-2.1706483814,-1.5540316077,0.0465979252,78,14,89,2.67
-2.7174667847,-1.9455151339,-0.8955138961,61,15,105,3.46
-2.0609328899,-1.4852983474,0.6806940886,72,16,75,2.63
-2.0765296596,-1.4965388183,-0.0446781605,91,17,91,2.56
-2.0789498105,-1.4982830023,0.5916212729,39,18,77,2.63
-2.2603356411,-1.6290063635,-0.1460173179,87,19,93,2.79
-2.1581428654,-1.5553568227,0.5170923775,73,20,79,2.71
-2.5942604926,-1.8696634137,-0.2797699342,84,21,95,3.21
-2.1554429405,-1.5534110078,0.420808711,65,22,81,2.69
-2.0050000161,-1.4449879591,-0.3034546651,36,23,97,2.49
-2.1579919851,-1.5552480845,0.3266098403,87,24,83,2.68
0,0,0,0,25,99,0
-2.602342301,-1.8754879103,0.2806414916,82,26,85,3.22
-2.6996694884,-1.9456308594,-0.6468424943,105,27,101,3.39
-2.0739997281,-1.4947155163,0.133980048,52,28,87,2.56
0,0,0,52,29,103,0
-2.1738669874,-1.5666890754,0.0467724493,77,30,89,2.68
-2.6956688751,-1.9427476483,-0.8903375152,60,31,105,3.44
-2.056256525,-1.4917656188,0.6806940886,70,0,75,2.63
-2.0556318273,-1.4913124154,-0.0443291124,72,1,91,2.54
-2.0742325641,-1.5048068113,0.5916212729,37,2,77,2.63
-2.2632899994,-1.6419635223,-0.1465406775,85,3,93,2.8
-2.1453003689,-1.5563648277,0.5151842875,73,4,79,2.7
-2.5561200979,-1.8544048533,-0.2762837045,62,5,95,3.17
-2.1345628921,-1.5485750415,0.4176800217,66,6,81,2.67
-1.9924166277,-1.4454512787,-0.3022359716,33,7,97,2.48
-2.153095388,-1.5620199302,0.3266098403,77,8,83,2.68
-1.8867297473,-1.3687779393,-0.3691853375,0,9,99,2.36
-2.6045009199,-1.8895039988,0.2815130491,108,10,85,3.23
-2.7014893535,-1.9598668201,-0.6487505843,88,11,101,3.4
-2.0612105352,-1.4953596363,0.1334566884,53,12,87,2.55
0,0,0,50,13,103,0
0,0,0,58,14,89,0
-2.6895522608,-1.9512067409,-0.8903375152,58,15,105,3.44
-2.0515598655,-1.498218167,0.6806940886,72,16,75,2.63
-2.0509365948,-1.4977630033,-0.0443291124,96,17,91,2.54
-2.0537572426,-1.4998228728,0.5871222518,38,18,77,2.61
-2.2581204585,-1.649065743,-0.1465406775,77,19,93,2.8
-2.1245455088,-1.5515183014,0.5113681076,73,20,79,2.68
-2.5502817089,-1.8624259771,-0.2762837045,61,21,95,3.17
-2.1217110173,-1.549448322,0.416115677,85,22,81,2.66
-1.979850196,-1.4458498537,-0.3010172782,33,23,97,2.47
-2.1401619528,-1.5629227164,0.3253911469,77,24,83,2.67
0,0,0,0,25,99,0
-2.5985520251,-1.8976769419,0.2815130491,87,26,85,3.23
-2.6081174343,-1.9046623924,-0.6277615948,66,27,101,3.29
-2.0081142649,-1.4664906072,0.130316531,56,28,87,2.49
-2.4471973274,-1.7871452623,-0.699597779,52,29,103,3.11
-2.0913093624,-1.527246527,0.0452017327,51,30,89,2.59
0,0,0,45,31,105,0
-2.0468429581,-1.5046559284,0.6806940886,71,0,75,2.63
-2.030109143,-1.4923547237,-0.0439800642,87,1,91,2.52
-2.0725874126,-1.5235809495,0.5938707835,38,2,77,2.64
-2.2609748045,-1.6620665157,-0.147064037,75,3,93,2.81
-2.1196607941,-1.5581850906,0.5113681076,82,4,79,2.68
-2.584550928,-1.8999307497,-0.2806414916,84,5,95,3.22
-2.1088748015,-1.5502561932,0.4145513324,64,6,81,2.65
-1.975298162,-1.4520625914,-0.3010172782,31,7,97,2.47
-2.1272441745,-1.5637597138,0.3241724535,78,8,83,2.66
0,0,0,0,9,99,0
-2.6728430404,-1.9648352163,0.2902286233,91,10,85,3.33
-2.6258484464,-1.9302889928,-0.6334858647,56,11,101,3.32
-2.0356819414,-1.4964513468,0.1324099693,54,12,87,2.53
-2.041184573,-1.5004963896,-0.5848727413,46,13,103,2.6
-2.054277109,-1.5101208514,0.0445036364,40,14,89,2.55
-1.852276137,-1.3616277983,-0.6159893273,43,15,105,2.38
-2.0421058491,-1.5110788394,0.6806940886,64,16,75,2.63
-2.0414854505,-1.5106197686,-0.0443291124,82,17,91,2.54
-2.0834558032,-1.5416761959,0.5983698046,64,18,77,2.66
-2.2557421197,-1.6691613639,-0.147064037,77,19,93,2.81
-2.0989734043,-1.5531586167,0.5075519277,77,20,79,2.66
-2.5465374574,-1.8843385946,-0.2771552619,61,21,95,3.18
-2.0881149282,-1.545123767,0.4114226431,78,22,81,2.63
-1.954769332,-1.4464532164,-0.2985798913,31,23,97,2.45
-2.098385038,-1.5527232486,0.3205163732,74,24,83,2.63
0,0,0,0,25,99,0
-2.690681087,-1.9909992697,0.2928432956,119,26,85,3.36
-1.8780288354,-1.389668236,-0.454125409,46,27,101,2.38
-2.0389982149,-1.5087793111,0.1329333289,58,28,87,2.54
-2.2714367779,-1.6807748001,-0.6523580576,45,29,103,2.9
-2.0334481062,-1.5046724467,0.0441545883,30,30,89,2.53
-1.8402246625,-1.3616946195,-0.6134011369,46,31,105,2.37
-2.0373485853,-1.5174868367,0.6806940886,62,0,75,2.63
-2.0447482526,-1.5229983617,-0.0445036364,82,1,91,2.55
-2.0629736231,-1.5365732404,0.5938707835,58,2,77,2.64
-2.2584960227,-1.6822050041,-0.1475873966,78,3,93,2.82
-2.0783386727,-1.5480176543,0.5037357478,74,4,79,2.64
-2.5485944003,-1.8982801875,-0.2780268194,63,5,95,3.19
-2.0674082733,-1.5398763194,0.4082939538,81,6,81,2.61
-1.9342953996,-1.4407293029,-0.2961425045,31,7,97,2.43
-2.0696164769,-1.5415210649,0.3168602929,89,8,83,2.6
0,0,0,0,9,99,0
-2.6764235865,-1.993491733,0.2919717382,117,10,85,3.35
-1.8028013487,-1.342788041,-0.4369525994,30,11,101,2.29
-2.0182304884,-1.5032470249,0.1318866097,62,12,87,2.52
-2.5630884408,-1.9090758441,-0.7378394582,59,13,103,3.28
-2.0206923908,-1.5050807339,0.0439800642,24,14,89,2.52
-1.8436842711,-1.3732390385,-0.6159893273,44,15,105,2.38
-2.0248428061,-1.5180856371,0.6781058982,75,16,75,2.62
-2.0479533474,-1.5354123059,-0.0446781605,82,17,91,2.56
-2.0581361635,-1.5430466698,0.5938707835,43,18,77,2.64
-2.2532000833,-1.6892919656,-0.1475873966,77,19,93,2.82
-2.0734651836,-1.5545392979,0.5037357478,75,20,79,2.64
-2.5585593902,-1.9182290349,-0.2797699342,72,21,95,3.21
-2.0546578845,-1.5404388993,0.4067296091,79,22,81,2.6
-1.929759677,-1.4467989514,-0.2961425045,28,23,97,2.43
-2.0409392469,-1.5301536235,0.3132042126,68,24,83,2.57
0,0,0,0,25,99,0
-2.6621770603,-1.995914323,0.2911001808,117,26,85,3.34
-1.7985739661,-1.3484450728,-0.4369525994,18,27,101,2.29
-1.9975178044,-1.4975992603,0.1308398906,64,28,87,2.5
-2.5804661746,-1.934653211,-0.7445879899,74,29,103,3.31
-1.9839548052,-1.4874306713,0.043281968,26,30,89,2.48
-1.8548178377,-1.3906127973,-0.6211657082,42,31,105,2.4
-2.035483948,-1.5360763082,0.6832822791,91,0,75,2.64
-2.043119609,-1.5418385535,-0.0446781605,84,1,91,2.56
-2.0455008212,-1.5436355334,0.5916212729,43,2,77,2.63
-2.2558531182,-1.7023777234,-0.1481107562,79,3,93,2.83
-2.0607357332,-1.5551325473,0.5018276578,77,4,79,2.63
-2.5684240343,-1.9382591114,-0.2815130491,82,5,95,3.23
-2.0419244435,-1.5409366228,0.4051652645,73,6,81,2.59
-1.9172822546,-1.4468754963,-0.294923811,26,7,97,2.42
-2.0361220638,-1.5365578617,0.3132042126,83,8,83,2.57
0,0,0,0,9,99,0
-2.6399900291,-1.9922663313,0.2893570659,88,10,85,3.32
-1.8099998265,-1.365914899,-0.4407687793,10,11,101,2.31
-1.976860683,-1.4918363089,0.1297931715,60,12,87,2.48
-2.5743755582,-1.9427504241,-0.7445879899,74,13,103,3.31
-1.9952339932,-1.5057017124,0.0436310161,75,14,89,2.5
-1.9429619504,-1.4662546578,-0.6522239937,37,15,105,2.52
-2.014997285,-1.5311297569,0.6781058982,76,16,75,2.62
-2.0459563741,-1.5546545442,-0.0448526845,84,17,91,2.57
-2.0403706944,-1.5504101711,0.5916212729,43,18,77,2.63
-2.2660978679,-1.7219327805,-0.1491574753,78,19,93,2.85
-2.039935706,-1.5500796378,0.4980114779,79,20,79,2.61
-2.5699142475,-1.9527927935,-0.2823846065,86,21,95,3.24
-2.028939181,-1.5417237423,0.4036009198,69,22,81,2.58
-1.8887653491,-1.435210286,-0.2912677307,25,23,97,2.39
-2.0152098913,-1.5312913094,0.3107668257,80,24,83,2.55
0,0,0,0,25,99,0
-2.6175052521,-1.988955623,0.2876139511,87,26,85,3.3
-1.8054603375,-1.3719095644,-0.4407687793,42,27,101,2.31
-1.9798539267,-1.5044254819,0.130316531,61,28,87,2.49
-2.5601609474,-1.9453815835,-0.7423384793,69,29,103,3.3
-1.9822690162,-1.5062606285,0.043456492,57,30,89,2.49
-2.4995195329,-1.8993021793,-0.8411618966,44,31,105,3.25
-1.9948322994,-1.5257162128,0.6729295173,65,0,75,2.6
-2.0490040707,-1.5671486428,-0.0450272086,82,1,91,2.58
-2.0354898764,-1.5568125232,0.5916212729,45,2,77,2.63
-2.2606770827,-1.7290434278,-0.1491574753,79,3,93,2.85
-2.0194616302,-1.5445535703,0.494195298,67,4,79,2.59
-2.5558538359,-1.9548047403,-0.2815130491,89,5,95,3.23
-2.031931002,-1.5540905738,0.4051652645,70,6,81,2.59
-1.8684794308,-1.4290772019,-0.2888303439,26,7,97,2.37
-2.0025053815,-1.5315848493,0.3095481322,77,8,83,2.54
-1.7808816118,-1.3620793832,-0.3551062356,0,9,99,2.27
-2.6112438571,-1.9971689297,0.2876139511,90,10,85,3.3
-1.7699528574,-1.3537206968,-0.4331364195,12,11,101,2.27
-1.967185672,-1.5045711231,0.1297931715,61,12,87,2.48
-2.5308182114,-1.9356566353,-0.7355899477,67,13,103,3.27
-1.9775271845,-1.5124806669,0.043456492,49,14,89,2.49
-2.5319025339,-1.9364859624,-0.8541028488,63,15,105,3.3
-1.9823753256,-1.5260834099,0.6703413268,61,16,75,2.59
-2.0440706247,-1.5735780348,-0.0450272086,83,17,91,2.58
-2.030588969,-1.5631995101,0.5916212729,46,18,77,2.63
-2.2552339855,-1.7361370102,-0.1491574753,77,19,93,2.85
-2.0145993144,-1.5508902636,0.494195298,81,20,79,2.59
-2.5418062251,-1.956747676,-0.2806414916,95,21,95,3.22
-2.003559451,-1.5423914934,0.4004722305,79,22,81,2.56
-1.856115742,-1.4288855416,-0.2876116504,25,23,97,2.36
-1.9976838918,-1.5378683371,0.3095481322,84,24,83,2.54
-1.7765937319,-1.367667457,-0.3551062356,0,25,99,2.27
-2.5733814577,-1.9810551005,0.2841277214,82,26,85,3.26
-1.7812480425,-1.3712504648,-0.4369525994,20,27,101,2.29
-1.9466230191,-1.4985603667,0.1287464524,63,28,87,2.46
-2.4861203346,-1.9138792482,-0.724342395,61,29,103,3.22
-1.9965340986,-1.5369831968,0.0439800642,43,30,89,2.52
-2.5181524406,-1.9385383856,-0.8515146584,68,31,105,3.29
-1.8935817072,-1.4672251497,0.6418712319,51,0,75,2.48
-2.0391170046,-1.5799918962,-0.0450272086,81,1,91,2.58
-2.0256680204,-1.569571069,0.5916212729,51,2,77,2.63
-2.2576625551,-1.749329996,-0.1496808349,79,3,93,2.86
-2.0019575898,-1.5511992501,0.4922872081,82,4,79,2.58
-2.5277717095,-1.9586217012,-0.2797699342,79,5,95,3.21
-1.998704006,-1.5486782393,0.4004722305,80,6,81,2.56
-1.8516176135,-1.4347096403,-0.2876116504,25,7,97,2.36
-1.9849968484,-1.5380573686,0.3083294388,76,8,83,2.53
-1.7800957554,-1.3792915569,-0.3566705803,16,9,99,2.28
-2.5671451006,-1.9891298274,0.2841277214,88,10,85,3.26
-1.7924504001,-1.3888644449,-0.4407687793,13,11,101,2.31
-1.9340116294,-1.4985519196,0.1282230928,60,12,87,2.45
-2.2490306538,-1.7426416431,-0.6568570787,53,13,103,2.92
-1.9837921246,-1.537123899,0.0438055402,43,14,89,2.51
-2.4967791059,-1.9346073546,-0.8463382775,62,15,105,3.27
-1.8813461605,-1.4672265732,0.6392830414,45,16,75,2.47
-2.0420275354,-1.5925389628,-0.0452017327,84,17,91,2.59
-2.0053603335,-1.5639429,0.5871222518,63,18,77,2.61
-2.2600304112,-1.7625553156,-0.1502041944,78,19,93,2.87
-1.9815932848,-1.5454074247,0.4884710282,70,20,79,2.56
-2.5294615246,-1.9726795859,-0.2806414916,78,21,95,3.22
-1.9782520469,-1.5428016559,0.3973435412,81,22,81,2.54
-1.8236211101,-1.4222078895,-0.2839555701,24,23,97,2.33
-1.972328411,-1.5381819234,0.3071107454,73,24,83,2.52
-1.8380609569,-1.4334692551,-0.3691853375,0,25,99,2.36
-2.5530279363,-1.9910585883,0.2832561639,81,26,85,3.25
-2.0202962787,-1.5755911634,-0.4980114779,9,27,101,2.61
-1.9135449126,-1.4923377759,0.1271763737,61,28,87,2.43
-2.1667111649,-1.6897773862,-0.6343619732,48,29,103,2.82
-1.9789533258,-1.5433485701,0.0438055402,43,30,89,2.51
-2.4830722605,-1.9365014691,-0.843750087,60,31,105,3.26
-1.8615312821,-1.4612015702,0.6341066605,40,0,75,2.45
-2.0370143579,-1.5989463121,-0.0452017327,87,1,91,2.59
-1.9851081535,-1.5582027435,0.5826232308,78,2,77,2.59
-2.2544820367,-1.769646701,-0.1502041944,78,3,93,2.87
-1.9535636866,-1.5334420399,0.4827467583,75,4,79,2.53
-2.507579326,-1.9683144107,-0.2788983768,82,5,95,3.2
-1.9578568915,-1.5368119739,0.3942148519,77,6,81,2.52
-1.8113366349,-1.4218014817,-0.2827368767,30,7,97,2.32
-1.9596788593,-1.5382421203,0.3058920519,76,8,83,2.51
-1.9811647116,-1.5551073545,-0.3989078859,1,9,99,2.55
-2.5232516967,-1.9806163758,0.2806414916,73,10,85,3.22
-1.9998932602,-1.5698082542,-0.494195298,10,11,101,2.59
-1.90884716,-1.4983419803,0.1271763737,63,12,87,2.43
-2.0157661945,-1.5822676508,-0.5916212729,41,13,103,2.63
-1.9898248361,-1.5619050848,0.0441545883,41,14,89,2.53
-2.4465839708,-1.9204363495,-0.8333973252,55,15,105,3.22
-1.8569316033,-1.4670425229,0.6341066605,37,16,75,2.45
-2.0476720495,-1.617734312,-0.0455507808,77,17,91,2.61
-1.9649119833,-1.5523508934,0.5781242097,84,18,77,2.57
-2.2567473396,-1.7829112848,-0.150727554,79,19,93,2.88
-1.9410340877,-1.5334865,0.4808386683,77,20,79,2.52
-2.4857496739,-1.9638313368,-0.2771552619,83,21,95,3.18
-1.9530192006,-1.5429551687,0.3942148519,74,22,81,2.52
-1.8224373704,-1.4397908426,-0.2851742636,72,23,97,2.34
-1.9392602788,-1.5320851274,0.3034546651,75,24,83,2.49
-2.0692703435,-1.6347977383,-0.4176800217,4,25,99,2.67
-2.4232150909,-1.9144267749,0.2701828025,70,26,85,3.1
-1.8177938281,-1.4361222778,-0.4503092291,10,27,101,2.36
-1.8884587113,-1.4919500682,0.1261296545,60,28,87,2.41
-2.4618741581,-1.9449688236,-0.724342395,84,29,103,3.22
-1.9849081553,-1.5681485859,0.0441545883,42,30,89,2.53
-1.8645109159,-1.4730304516,-0.636694851,42,31,105,2.46
-1.8296322063,-1.4548338658,0.6263420891,36,0,75,2.42
-2.034753715,-1.6179364372,-0.0453762567,76,1,91,2.6
-1.9523988826,-1.5524519104,0.5758746991,80,2,77,2.56
-2.2589514723,-1.7962075066,-0.1512509135,76,3,93,2.89
-1.936206927,-1.5395768609,0.4808386683,87,4,79,2.52
-2.4795678593,-1.9716308458,-0.2771552619,81,5,95,3.18
-1.9404314316,-1.54293598,0.3926505073,77,6,81,2.51
-1.8101363227,-1.4393316947,-0.2839555701,60,7,97,2.33
-1.9188998786,-1.5258151442,0.3010172782,76,8,83,2.47
-1.886315814,-1.4999058929,-0.3817000947,4,9,99,2.44
-2.4873652425,-1.9778309428,0.2780268194,96,10,85,3.19
-1.7979064323,-1.4296070851,-0.4464930492,56,11,101,2.34
-1.8759458594,-1.4916602131,0.125606295,57,12,87,2.4
-2.4099923707,-1.916307827,-0.7108453317,73,13,103,3.16
-1.9799718842,-1.57437661,0.0441545883,43,14,89,2.53
-1.9203577702,-1.5269743881,-0.6574003746,39,15,105,2.54
-1.8250526895,-1.4605746362,0.6263420891,39,16,75,2.42
-2.029660785,-1.6243208098,-0.0453762567,78,17,91,2.6
-1.9322971462,-1.5464014916,0.571375678,79,18,77,2.54
-2.2377036283,-1.7908157839,-0.1502041944,67,19,93,2.87
-1.9236965273,-1.5395184871,0.4789305784,73,20,79,2.51
0,0,0,65,21,95,0
-1.9278631351,-1.542852989,0.3910861626,80,22,81,2.5
-1.7978562234,-1.4388095283,-0.2827368767,57,23,97,2.32
-1.9218463077,-1.5380377716,0.3022359716,88,24,83,2.48
-1.812191347,-1.4502818097,-0.3676209928,45,25,99,2.35
-2.4655837057,-1.973186333,0.2762837045,94,26,85,3.17
-1.8010704538,-1.4413818505,-0.4484011391,72,27,101,2.35
-1.8634535441,-1.4913065239,0.1250829354,55,28,87,2.39
-2.2670257857,-1.814282065,-0.6703541419,53,29,103,2.98
-1.8969521952,-1.5181152184,0.0424093476,39,30,89,2.43
-2.3152527921,-1.8528777409,-0.7945744685,45,31,105,3.07
-1.8279777022,-1.4723600862,0.6289302796,60,0,75,2.43
-1.8220930408,-1.4676202359,-0.0408386311,62,1,91,2.34
-1.9274294552,-1.552464341,0.571375678,84,2,77,2.54
-1.7654324528,-1.4219824865,-0.1188026207,57,3,93,2.27
-1.9112056795,-1.5393967638,0.4770224884,77,4,79,2.5
-1.7766445604,-1.4310133734,-0.1995866509,57,5,95,2.29
-1.9306986403,-1.5550975338,0.3926505073,67,6,81,2.51
-1.777867488,-1.4319983908,-0.2802994898,43,7,97,2.3
-1.9092750849,-1.5378417501,0.3010172782,73,8,83,2.47
-1.7999341906,-1.4497722028,-0.3660566482,81,9,99,2.34
0,0,0,62,10,85,0
-1.8041781614,-1.453190545,-0.4503092291,76,11,101,2.36
-1.8043186301,-1.4533036867,0.1214194185,48,12,87,2.32
-2.0564306392,-1.6563694346,-0.6096173573,46,13,103,2.71
-1.7831594288,-1.4362608292,0.0399660107,70,14,89,2.29
-2.3771232671,-1.9146740216,-0.8178681825,64,15,105,3.16
-1.8158396638,-1.4720128745,0.6263420891,54,16,75,2.42
-1.7708715099,-1.4355593798,-0.0397914867,69,17,91,2.28
-1.9225427411,-1.5585118681,0.571375678,72,18,77,2.54
-1.7609564583,-1.4275217299,-0.1188026207,61,19,93,2.27
-1.8529820157,-1.5021223722,0.4636658588,66,20,79,2.43
-1.7798787425,-1.4428611051,-0.2004582083,68,21,95,2.3
-1.8030432465,-1.4616394415,0.3676209928,59,22,81,2.35
-1.7810702271,-1.4438269836,-0.2815181833,55,23,97,2.31
-1.7887804878,-1.4500773169,0.2827368767,62,24,83,2.32
-1.8030432465,-1.4616394415,-0.3676209928,91,25,99,2.35
-1.795355949,-1.4554077234,0.2022013232,65,26,85,2.32
-1.7996039329,-1.4588513573,-0.4503092291,70,27,101,2.36
-1.7919865281,-1.4526762978,0.1208960589,57,28,87,2.31
-2.3766866957,-1.9266642779,-0.7063463106,73,29,103,3.14
-1.7864054705,-1.4481520059,0.0401405348,99,30,89,2.3
-2.0184333453,-1.6362457158,-0.6962232313,41,31,105,2.69
-1.7962375991,-1.4654977483,0.6211657082,52,0,75,2.4
-1.7740999972,-1.447436326,-0.0399660107,85,1,91,2.29
-1.8194902741,-1.4844689261,0.542132041,56,2,77,2.41
-1.7642008068,-1.439359866,-0.1193259802,75,3,93,2.28
-1.7874059603,-1.4582922723,0.4484011391,57,4,79,2.35
-1.7830559417,-1.4547432193,-0.2013297657,74,5,95,2.31
-1.7907895339,-1.4610528312,0.3660566482,61,6,81,2.34
-1.7919067025,-1.4619642963,-0.2839555701,56,7,97,2.33
-1.7842161158,-1.4556897715,0.2827368767,72,8,83,2.32
-1.7907895339,-1.4610528312,-0.3660566482,76,9,99,2.34
-1.7830559417,-1.4547432193,0.2013297657,85,10,85,2.31
-1.8026179259,-1.4707032704,-0.452217319,69,11,101,2.37
-1.802889421,-1.4709247753,0.121942778,79,12,87,2.33
-2.3479729264,-1.9156424731,-0.699597779,68,13,103,3.11
-1.7818471588,-1.4537570087,0.0401405348,89,14,89,2.3
-2.2677499689,-1.8501909073,-0.7842217067,51,15,105,3.03
-1.7990898488,-1.4772632771,0.6237538987,46,16,75,2.41
-1.7695439945,-1.4530026736,-0.0399660107,66,17,91,2.29
-1.7997569784,-1.4778110686,0.5376330199,52,18,77,2.39
-1.7596702259,-1.4448951542,-0.1193259802,57,19,93,2.28
-1.7904022372,-1.4701297314,0.4503092291,63,20,79,2.36
-1.7861759739,-1.4666594748,-0.2022013232,57,21,95,2.32
-1.7938239649,-1.4729393703,0.3676209928,78,22,81,2.35
-1.7642924607,-1.4486905498,-0.2802994898,48,23,97,2.3
-1.7719632975,-1.4549892044,0.2815181833,82,24,83,2.31
-1.7938239649,-1.4729393703,-0.3676209928,70,25,99,2.35
-1.7861759739,-1.4666594748,0.2022013232,76,26,85,2.32
-1.8055751375,-1.482588458,-0.454125409,71,27,101,2.38
-1.7751059296,-1.4575696731,0.1203726994,63,28,87,2.3
-2.2440484501,-1.8426263533,-0.6703541419,55,29,103,2.98
-1.7618167282,-1.4466576837,0.0397914867,64,30,89,2.28
-2.0529033544,-1.6856738639,-0.711752374,40,31,105,2.75
-1.7869942096,-1.4767548401,0.6211657082,51,0,75,2.4
-1.7957997067,-1.4840316182,-0.040664107,60,1,91,2.33
-1.7951054243,-1.4834578699,0.5376330199,60,2,77,2.39
-1.8013097061,-1.4885850288,-0.1224661376,51,3,93,2.34
-1.7782080181,-1.4694940159,0.4484011391,64,4,79,2.35
-2.2883824875,-1.8910972941,-0.2597241134,64,5,95,2.98
-1.78157418,-1.4722757797,0.3660566482,63,6,81,2.34
-1.7826855996,-1.4731942462,-0.2839555701,71,7,97,2.33
