"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.23784,6.9501,-0.16145,102.0,13.0,196.0,6.956,254260285.0
0.12017,3.5116,-1.372,3.0,14.0,196.0,3.772,254260285.0
0.2377,6.9459,0.0,52.0,15.0,196.0,6.95,254260285.0
0.12869,3.7603,-1.3694,5.0,16.0,196.0,4.004,254260285.0
0.23819,6.96,0.16169,75.0,17.0,196.0,6.966,254260285.0
0.1392,4.0676,-1.3752,4.0,18.0,196.0,4.296,254260285.0
0.23779,6.9484,0.32422,69.0,19.0,196.0,6.96,254260285.0
0.15058,4.4001,-1.3738,5.0,20.0,196.0,4.612,254260285.0
0.23753,6.941,0.48564,44.0,21.0,196.0,6.962,254260285.0
0.16504,4.8227,-1.3837,5.0,22.0,196.0,5.02,254260285.0
0.23804,6.9557,0.64931,74.0,23.0,196.0,6.99,254260285.0
0.18006,5.2615,-1.3782,7.0,24.0,196.0,5.442,254260285.0
0.2384,6.9664,0.81515,82.0,25.0,196.0,7.018,254260285.0
0.19835,5.796,-1.3741,3.0,26.0,196.0,5.96,254260285.0
0.2381,6.9575,0.97839,74.0,27.0,196.0,7.03,254260285.0
0.22113,6.4618,-1.3743,7.0,28.0,196.0,6.61,254260285.0
0.23793,6.9527,1.1429,80.0,29.0,196.0,7.05,254260285.0
0.23763,6.9437,-1.309,75.0,30.0,196.0,7.07,254260285.0
0.23763,6.9437,1.309,71.0,31.0,196.0,7.07,254260285.0
0.085081,2.2984,-1.364,3.0,0.0,212.0,2.674,254260285.0
0.23727,6.4096,-1.0538,2.0,1.0,212.0,6.5,254260285.0
0.089657,2.422,-1.3618,3.0,2.0,212.0,2.78,254260285.0
0.25672,6.935,-0.97533,81.0,3.0,212.0,7.008,254260285.0
0.094395,2.55,-1.3568,3.0,4.0,212.0,2.89,254260285.0
0.2572,6.9479,-0.81305,51.0,5.0,212.0,7.0,254260285.0
0.099898,2.6986,-1.3564,4.0,6.0,212.0,3.022,254260285.0
0.25694,6.9411,-0.64801,68.0,7.0,212.0,6.976,254260285.0
0.10693,2.8886,-1.3682,6.0,8.0,212.0,3.198,254260285.0
0.25677,6.9363,-0.48537,73.0,9.0,212.0,6.958,254260285.0
0.11382,3.0747,-1.3699,5.0,10.0,212.0,3.368,254260285.0
0.25638,6.9257,-0.3232,86.0,11.0,212.0,6.938,254260285.0
0.12166,3.2864,-1.3736,3.0,12.0,212.0,3.564,254260285.0
0.25673,6.9354,-0.16113,102.0,13.0,212.0,6.942,254260285.0
0.13018,3.5168,-1.3742,3.0,14.0,212.0,3.778,254260285.0
0.25651,6.9293,0.0,56.0,15.0,212.0,6.934,254260285.0
0.13926,3.7618,-1.3701,5.0,16.0,212.0,4.006,254260285.0
0.25718,6.9474,0.16141,75.0,17.0,212.0,6.954,254260285.0
0.1507,4.0709,-1.3765,4.0,18.0,212.0,4.3,254260285.0
0.25689,6.9397,0.32385,72.0,19.0,212.0,6.952,254260285.0
0.16294,4.4015,-1.3744,5.0,20.0,212.0,4.614,254260285.0
0.25655,6.9303,0.48495,45.0,21.0,212.0,6.952,254260285.0
0.17865,4.8261,-1.3848,7.0,22.0,212.0,5.024,254260285.0
0.2568,6.9371,0.64764,75.0,23.0,212.0,6.972,254260285.0
0.19446,5.2533,-1.3762,7.0,24.0,212.0,5.434,254260285.0
0.25749,6.9558,0.81398,83.0,25.0,212.0,7.008,254260285.0
0.21461,5.7974,-1.3746,2.0,26.0,212.0,5.962,254260285.0
0.25716,6.9469,0.977,82.0,27.0,212.0,7.02,254260285.0
0.23939,6.467,-1.3755,8.0,28.0,212.0,6.616,254260285.0
0.25706,6.9441,1.1417,81.0,29.0,212.0,7.042,254260285.0
0.25672,6.9351,-1.3075,70.0,30.0,212.0,7.062,254260285.0
0.25687,6.9391,1.3083,71.0,31.0,212.0,7.066,254260285.0
0.092371,2.2998,-1.365,3.0,0.0,230.0,2.676,254260285.0
0.2582,6.4286,-1.057,2.0,1.0,230.0,6.52,254260285.0
0.097055,2.4165,-1.3588,3.0,2.0,230.0,2.774,254260285.0
0.27811,6.9243,-0.97393,80.0,3.0,230.0,6.998,254260285.0
0.10318,2.5691,-1.3671,3.0,4.0,230.0,2.912,254260285.0
0.27854,6.9351,-0.81166,46.0,5.0,230.0,6.988,254260285.0
0.10859,2.7037,-1.3591,4.0,6.0,230.0,3.028,254260285.0
0.27859,6.9363,-0.64764,64.0,7.0,230.0,6.972,254260285.0
0.11571,2.881,-1.3648,4.0,8.0,230.0,3.19,254260285.0
0.27832,6.9295,-0.48495,64.0,9.0,230.0,6.952,254260285.0
0.12341,3.0725,-1.3691,5.0,10.0,230.0,3.366,254260285.0
0.27789,6.9189,-0.32292,74.0,11.0,230.0,6.932,254260285.0
0.13191,3.2842,-1.3729,3.0,12.0,230.0,3.562,254260285.0
0.27844,6.9325,-0.16108,81.0,13.0,230.0,6.94,254260285.0
0.14108,3.5127,-1.3728,3.0,14.0,230.0,3.774,254260285.0
0.27827,6.9284,0.0,52.0,15.0,230.0,6.934,254260285.0
0.1513,3.767,-1.3722,8.0,16.0,230.0,4.012,254260285.0
0.27876,6.9405,0.16127,68.0,17.0,230.0,6.948,254260285.0
0.16371,4.0761,-1.3784,4.0,18.0,230.0,4.306,254260285.0
0.27845,6.9329,0.32357,62.0,19.0,230.0,6.946,254260285.0
0.17676,4.401,-1.3744,5.0,20.0,230.0,4.614,254260285.0
0.27792,6.9195,0.48425,37.0,21.0,230.0,6.942,254260285.0
0.19373,4.8236,-1.3843,7.0,22.0,230.0,5.022,254260285.0
0.27835,6.9303,0.64709,74.0,23.0,230.0,6.966,254260285.0
0.21112,5.2565,-1.3772,7.0,24.0,230.0,5.438,254260285.0
0.27926,6.953,0.81375,74.0,25.0,230.0,7.006,254260285.0
0.23298,5.8006,-1.3755,2.0,26.0,230.0,5.966,254260285.0
0.27874,6.9401,0.97616,70.0,27.0,230.0,7.014,254260285.0
0.25955,6.4623,-1.3747,7.0,28.0,230.0,6.612,254260285.0
0.27871,6.9393,1.141,80.0,29.0,230.0,7.038,254260285.0
0.27851,6.9343,-1.3075,75.0,30.0,230.0,7.062,254260285.0
0.27843,6.9323,1.3072,63.0,31.0,230.0,7.06,254260285.0
0.099236,2.3099,-1.3711,3.0,0.0,246.0,2.688,254260285.0
0.27606,6.4258,-1.0567,2.0,1.0,246.0,6.518,254260285.0
0.10373,2.4144,-1.3578,3.0,2.0,246.0,2.772,254260285.0
0.29727,6.9196,-0.97338,81.0,3.0,246.0,6.994,254260285.0
0.11043,2.5705,-1.368,6.0,4.0,246.0,2.914,254260285.0
0.29774,6.9303,-0.8112,49.0,5.0,246.0,6.984,254260285.0
0.11599,2.6998,-1.3573,4.0,6.0,246.0,3.024,254260285.0
0.29753,6.9255,-0.64671,72.0,7.0,246.0,6.962,254260285.0
0.1243,2.8933,-1.3708,5.0,8.0,246.0,3.204,254260285.0
0.29732,6.9207,-0.48439,82.0,9.0,246.0,6.944,254260285.0
0.13175,3.0667,-1.3666,5.0,10.0,246.0,3.36,254260285.0
0.29678,6.9081,-0.32245,86.0,11.0,246.0,6.922,254260285.0
0.14068,3.2746,-1.369,3.0,12.0,246.0,3.552,254260285.0
0.29737,6.9217,-0.16085,101.0,13.0,246.0,6.93,254260285.0
0.15105,3.516,-1.3742,3.0,14.0,246.0,3.778,254260285.0
0.29711,6.9156,0.0,60.0,15.0,246.0,6.922,254260285.0
0.1619,3.7685,-1.3729,8.0,16.0,246.0,4.014,254260285.0
0.29788,6.9337,0.16113,76.0,17.0,246.0,6.942,254260285.0
0.17485,4.07,-1.3765,4.0,18.0,246.0,4.3,254260285.0
0.2973,6.9201,0.32301,76.0,19.0,246.0,6.934,254260285.0
0.18889,4.3967,-1.3732,5.0,20.0,246.0,4.61,254260285.0
0.29724,6.9187,0.48425,48.0,21.0,246.0,6.942,254260285.0
0.2072,4.823,-1.3843,7.0,22.0,246.0,5.022,254260285.0
0.29736,6.9215,0.64634,75.0,23.0,246.0,6.958,254260285.0
0.22563,5.252,-1.3762,7.0,24.0,246.0,5.434,254260285.0
0.29816,6.9403,0.81236,82.0,25.0,246.0,6.994,254260285.0
0.24859,5.7863,-1.3723,2.0,26.0,246.0,5.952,254260285.0
0.2977,6.9294,0.97477,82.0,27.0,246.0,7.004,254260285.0
0.2776,6.4616,-1.3747,7.0,28.0,246.0,6.612,254260285.0
0.29766,6.9286,1.1394,81.0,29.0,246.0,7.028,254260285.0
0.29754,6.9256,-1.3061,74.0,30.0,246.0,7.054,254260285.0
0.29728,6.9198,1.305,75.0,31.0,246.0,7.048,254260285.0
0.10594,2.2975,-1.364,3.0,0.0,264.0,2.674,254260838.0
0.29625,6.4249,-1.0567,3.0,1.0,264.0,6.518,254260838.0
0.11139,2.4158,-1.3588,3.0,2.0,264.0,2.774,254260838.0
0.31883,6.9146,-0.97282,81.0,3.0,264.0,6.99,254260838.0
0.11843,2.5684,-1.3671,6.0,4.0,264.0,2.912,254260838.0
0.31933,6.9254,-0.81073,49.0,5.0,264.0,6.98,254260838.0
0.12463,2.703,-1.3591,4.0,6.0,264.0,3.028,254260838.0
0.31892,6.9166,-0.64597,64.0,7.0,264.0,6.954,254260838.0
0.13322,2.8893,-1.3691,6.0,8.0,264.0,3.2,254260838.0
0.31851,6.9078,-0.48355,73.0,9.0,264.0,6.932,254260838.0
0.14197,3.079,-1.3723,6.0,10.0,264.0,3.374,254260838.0
0.31821,6.9012,-0.32217,86.0,11.0,264.0,6.916,254260838.0
0.15114,3.2778,-1.3706,3.0,12.0,264.0,3.556,254260838.0
0.31884,6.9148,-0.16071,101.0,13.0,264.0,6.924,254260838.0
0.16201,3.5136,-1.3735,3.0,14.0,264.0,3.776,254260838.0
0.31874,6.9127,0.0,60.0,15.0,264.0,6.92,254260838.0
0.17339,3.7604,-1.3701,5.0,16.0,264.0,4.006,254260838.0
0.3192,6.9228,0.1609,75.0,17.0,264.0,6.932,254260838.0
0.18781,4.0732,-1.3778,4.0,18.0,264.0,4.304,254260838.0
0.31904,6.9191,0.32301,72.0,19.0,264.0,6.934,254260838.0
0.2027,4.3961,-1.3732,5.0,20.0,264.0,4.61,254260838.0
0.31842,6.9058,0.48341,45.0,21.0,264.0,6.93,254260838.0
0.22218,4.8185,-1.3831,7.0,22.0,264.0,5.018,254260838.0
0.31892,6.9166,0.64597,74.0,23.0,264.0,6.954,254260838.0
0.24187,5.2455,-1.3746,6.0,24.0,264.0,5.428,254260838.0
0.31951,6.9294,0.8112,77.0,25.0,264.0,6.984,254260838.0
0.26694,5.7894,-1.3732,2.0,26.0,264.0,5.956,254260838.0
0.31938,6.9265,0.97449,74.0,27.0,264.0,7.002,254260838.0
0.2979,6.4606,-1.3747,7.0,28.0,264.0,6.612,254260838.0
0.31898,6.9178,1.1378,80.0,29.0,264.0,7.018,254260838.0
0.31884,6.9149,-1.3042,74.0,30.0,264.0,7.044,254260838.0
0.31848,6.907,1.3027,69.0,31.0,264.0,7.036,254260838.0
0.11187,2.2955,-1.363,3.0,0.0,279.0,2.672,254260838.0
0.31249,6.4123,-1.0548,3.0,1.0,279.0,6.506,254260838.0
0.11823,2.426,-1.3647,3.0,2.0,279.0,2.786,254260838.0
0.33645,6.9039,-0.97143,81.0,3.0,279.0,6.98,254260838.0
0.12489,2.5628,-1.3643,5.0,4.0,279.0,2.906,254260838.0
0.33697,6.9146,-0.80957,51.0,5.0,279.0,6.97,254260838.0
0.13162,2.7008,-1.3582,4.0,6.0,279.0,3.026,254260838.0
0.33654,6.9058,-0.64504,72.0,7.0,279.0,6.944,254260838.0
0.14079,2.8889,-1.3691,5.0,8.0,279.0,3.2,254260838.0
0.33621,6.8989,-0.48299,82.0,9.0,279.0,6.924,254260838.0
0.15003,3.0786,-1.3723,5.0,10.0,279.0,3.374,254260838.0
0.33608,6.8963,-0.32198,86.0,11.0,279.0,6.912,254260838.0
0.15936,3.27,-1.3675,3.0,12.0,279.0,3.548,254260838.0
0.33665,6.9079,-0.16057,102.0,13.0,279.0,6.918,254260838.0
0.17103,3.5095,-1.372,3.0,14.0,279.0,3.772,254260838.0
0.33625,6.8998,0.0,60.0,15.0,279.0,6.908,254260838.0
0.18351,3.7656,-1.3722,5.0,16.0,279.0,4.012,254260838.0
0.33713,6.9179,0.1608,77.0,17.0,279.0,6.928,254260838.0
0.19838,4.0708,-1.3771,4.0,18.0,279.0,4.302,254260838.0
0.33647,6.9043,0.32236,72.0,19.0,279.0,6.92,254260838.0
0.21467,4.405,-1.3762,5.0,20.0,279.0,4.62,254260838.0
0.33621,6.8989,0.48299,48.0,21.0,279.0,6.924,254260838.0
0.23517,4.8256,-1.3854,7.0,22.0,279.0,5.026,254260838.0
0.33683,6.9117,0.6456,75.0,23.0,279.0,6.95,254260838.0
0.25616,5.2564,-1.3777,7.0,24.0,279.0,5.44,254260838.0
0.33716,6.9186,0.81003,77.0,25.0,279.0,6.974,254260838.0
0.28219,5.7906,-1.3737,2.0,26.0,279.0,5.958,254260838.0
0.33683,6.9118,0.97254,78.0,27.0,279.0,6.988,254260838.0
0.31462,6.4559,-1.3739,9.0,28.0,279.0,6.608,254260838.0
0.3366,6.9071,1.1361,81.0,29.0,279.0,7.008,254260838.0
0.33598,6.8944,-1.3005,70.0,30.0,279.0,7.024,254260838.0
0.33618,6.8983,1.3012,77.0,31.0,279.0,7.028,254260838.0
0.11859,2.2935,-1.3619,3.0,0.0,296.0,2.67,254260838.0
0.33233,6.4271,-1.0574,3.0,1.0,296.0,6.522,254260838.0
0.12506,2.4187,-1.3608,3.0,2.0,296.0,2.778,254260838.0
0.35642,6.893,-0.97004,80.0,3.0,296.0,6.97,254260838.0
0.13304,2.573,-1.3699,6.0,4.0,296.0,2.918,254260838.0
0.35697,6.9037,-0.80841,51.0,5.0,296.0,6.96,254260838.0
0.14,2.7076,-1.3618,4.0,6.0,296.0,3.034,254260838.0
0.35672,6.8988,-0.64448,76.0,7.0,296.0,6.938,254260838.0
0.14945,2.8903,-1.3699,5.0,8.0,296.0,3.202,254260838.0
0.35657,6.8959,-0.48285,77.0,9.0,296.0,6.922,254260838.0
0.15888,3.0727,-1.3699,5.0,10.0,296.0,3.368,254260838.0
0.35592,6.8833,-0.32143,86.0,11.0,296.0,6.9,254260838.0
0.16944,3.2769,-1.3706,3.0,12.0,296.0,3.556,254260838.0
0.35662,6.8969,-0.16034,102.0,13.0,296.0,6.908,254260838.0
0.18144,3.5089,-1.372,4.0,14.0,296.0,3.772,254260838.0
0.3561,6.8868,0.0,60.0,15.0,296.0,6.896,254260838.0
0.19439,3.7594,-1.3701,5.0,16.0,296.0,4.006,254260838.0
0.35714,6.9069,0.16057,76.0,17.0,296.0,6.918,254260838.0
0.21075,4.0759,-1.3791,4.0,18.0,296.0,4.308,254260838.0
0.35664,6.8973,0.32208,72.0,19.0,296.0,6.914,254260838.0
0.22754,4.4006,-1.375,5.0,20.0,296.0,4.616,254260838.0
0.35626,6.8899,0.48244,48.0,21.0,296.0,6.916,254260838.0
0.24909,4.8172,-1.3831,7.0,22.0,296.0,5.018,254260838.0
0.35682,6.9008,0.64467,75.0,23.0,296.0,6.94,254260838.0
0.27156,5.2518,-1.3767,6.0,24.0,296.0,5.436,254260838.0
0.3579,6.9215,0.8105,77.0,25.0,296.0,6.978,254260838.0
0.29968,5.7956,-1.3751,2.0,26.0,296.0,5.964,254260838.0
0.35724,6.9088,0.97226,74.0,27.0,296.0,6.986,254260838.0
0.33448,6.4687,-1.3768,10.0,28.0,296.0,6.622,254260838.0
0.35679,6.9002,1.1352,80.0,29.0,296.0,7.002,254260838.0
0.35634,6.8914,-1.3001,62.0,30.0,296.0,7.022,254260838.0
0.35644,6.8933,1.3005,77.0,31.0,296.0,7.024,254260838.0
0.12664,2.3085,-1.3711,3.0,0.0,314.0,2.688,254260838.0
0.3522,6.4201,-1.0564,3.0,1.0,314.0,6.516,254260838.0
0.13257,2.4165,-1.3598,3.0,2.0,314.0,2.776,254260838.0
0.37786,6.8879,-0.96948,81.0,3.0,314.0,6.966,254260838.0
0.14045,2.5602,-1.3633,6.0,4.0,314.0,2.904,254260838.0
0.37844,6.8985,-0.80794,49.0,5.0,314.0,6.956,254260838.0
0.14821,2.7018,-1.3591,4.0,6.0,314.0,3.028,254260838.0
0.37817,6.8937,-0.64411,76.0,7.0,314.0,6.934,254260838.0
0.15853,2.8898,-1.3699,6.0,8.0,314.0,3.202,254260838.0
0.3778,6.8868,-0.4823,77.0,9.0,314.0,6.914,254260838.0
0.16864,3.074,-1.3707,6.0,10.0,314.0,3.37,254260838.0
0.37732,6.8782,-0.32124,86.0,11.0,314.0,6.896,254260838.0
0.17984,3.2782,-1.3713,3.0,12.0,314.0,3.558,254260838.0
0.37774,6.8858,-0.16011,101.0,13.0,314.0,6.898,254260838.0
0.19267,3.5121,-1.3735,6.0,14.0,314.0,3.776,254260838.0
0.37752,6.8817,0.0,56.0,15.0,314.0,6.892,254260838.0
0.2063,3.7606,-1.3708,5.0,16.0,314.0,4.008,254260838.0
0.37862,6.9018,0.16048,75.0,17.0,314.0,6.914,254260838.0
0.22356,4.0752,-1.3791,4.0,18.0,314.0,4.308,254260838.0
0.37776,6.8862,0.32161,72.0,19.0,314.0,6.904,254260838.0
0.24126,4.3979,-1.3744,4.0,20.0,314.0,4.614,254260838.0
0.37725,6.8768,0.4816,44.0,21.0,314.0,6.904,254260838.0
0.26401,4.8125,-1.382,8.0,22.0,314.0,5.014,254260838.0
0.37828,6.8956,0.6443,74.0,23.0,314.0,6.936,254260838.0
0.28753,5.2412,-1.3741,6.0,24.0,314.0,5.426,254260838.0
0.37899,6.9085,0.80911,82.0,25.0,314.0,6.966,254260838.0
0.3181,5.7985,-1.376,2.0,26.0,314.0,5.968,254260838.0
0.37818,6.8938,0.97031,78.0,27.0,314.0,6.972,254260838.0
0.3548,6.4676,-1.3768,9.0,28.0,314.0,6.622,254260838.0
0.37782,6.8872,1.1332,80.0,29.0,314.0,6.99,254260838.0
0.37745,6.8804,-1.2983,66.0,30.0,314.0,7.012,254260838.0
0.37756,6.8824,1.2987,75.0,31.0,314.0,7.014,254260838.0
0.13169,2.2979,-1.365,3.0,0.0,328.0,2.676,254260838.0
0.36822,6.4252,-1.0574,4.0,1.0,328.0,6.522,254260838.0
0.13877,2.4214,-1.3627,3.0,2.0,328.0,2.782,254260838.0
0.39423,6.879,-0.96837,81.0,3.0,328.0,6.958,254260838.0
0.14751,2.574,-1.3709,6.0,4.0,328.0,2.92,254260838.0
0.39484,6.8897,-0.80702,55.0,5.0,328.0,6.948,254260838.0
0.15563,2.7157,-1.3663,5.0,6.0,328.0,3.044,254260838.0
0.39422,6.8788,-0.64281,76.0,7.0,328.0,6.92,254260838.0
0.16518,2.8822,-1.3665,5.0,8.0,328.0,3.194,254260838.0
0.39405,6.8759,-0.4816,82.0,9.0,328.0,6.904,254260838.0
0.17625,3.0754,-1.3715,8.0,10.0,328.0,3.372,254260838.0
0.39379,6.8712,-0.32096,86.0,11.0,328.0,6.89,254260838.0
0.18816,3.2833,-1.3736,3.0,12.0,328.0,3.564,254260838.0
0.39434,6.8809,-0.16002,102.0,13.0,328.0,6.894,254260838.0
0.20125,3.5116,-1.3735,8.0,14.0,328.0,3.776,254260838.0
0.39456,6.8847,0.0,65.0,15.0,328.0,6.896,254260838.0
0.21528,3.7564,-1.3694,5.0,16.0,328.0,4.004,254260838.0
0.39491,6.8908,0.16025,76.0,17.0,328.0,6.904,254260838.0
0.2333,4.0708,-1.3778,4.0,18.0,328.0,4.304,254260838.0
0.39402,6.8752,0.32115,79.0,19.0,328.0,6.894,254260838.0
0.25223,4.4011,-1.3756,5.0,20.0,328.0,4.618,254260838.0
0.39405,6.8759,0.4816,51.0,21.0,328.0,6.904,254260838.0
0.27588,4.8138,-1.3826,8.0,22.0,328.0,5.016,254260838.0
0.39468,6.8867,0.64356,75.0,23.0,328.0,6.928,254260838.0
0.30111,5.254,-1.3777,7.0,24.0,328.0,5.44,254260838.0
0.3953,6.8976,0.80794,77.0,25.0,328.0,6.956,254260838.0
0.33171,5.788,-1.3737,2.0,26.0,328.0,5.958,254260838.0
0.39434,6.881,0.96864,82.0,27.0,328.0,6.96,254260838.0
0.37027,6.4608,-1.3755,8.0,28.0,328.0,6.616,254260838.0
0.39397,6.8744,1.1313,81.0,29.0,328.0,6.978,254260838.0
0.39415,6.8775,-1.2979,62.0,30.0,328.0,7.01,254260838.0
0.39403,6.8755,1.2975,75.0,31.0,328.0,7.008,254260838.0
0.1386,2.2923,-1.3619,3.0,0.0,346.0,2.67,254260838.0
0.38817,6.42,-1.0567,3.0,1.0,346.0,6.518,254260838.0
0.14627,2.4192,-1.3618,3.0,2.0,346.0,2.78,254260838.0
0.41548,6.8718,-0.96753,80.0,3.0,346.0,6.952,254260838.0
0.15496,2.5629,-1.3652,5.0,4.0,346.0,2.908,254260838.0
0.41553,6.8725,-0.80516,46.0,5.0,346.0,6.932,254260838.0
0.16319,2.6991,-1.3582,4.0,6.0,346.0,3.026,254260838.0
0.41595,6.8795,-0.643,68.0,7.0,346.0,6.922,254260838.0
0.17379,2.8744,-1.3631,4.0,8.0,346.0,3.186,254260838.0
0.41529,6.8687,-0.48118,73.0,9.0,346.0,6.898,254260838.0
0.18591,3.0749,-1.3715,9.0,10.0,346.0,3.372,254260838.0
0.41453,6.856,-0.32031,74.0,11.0,346.0,6.876,254260838.0
0.19814,3.2771,-1.3713,3.0,12.0,346.0,3.558,254260838.0
0.41535,6.8696,-0.15978,101.0,13.0,346.0,6.884,254260838.0
0.21228,3.5109,-1.3735,5.0,14.0,346.0,3.776,254260838.0
0.41534,6.8695,0.0,56.0,15.0,346.0,6.882,254260838.0
0.22764,3.7651,-1.3729,5.0,16.0,346.0,4.014,254260838.0
0.41595,6.8796,0.16002,71.0,17.0,346.0,6.894,254260838.0
0.24608,4.0701,-1.3778,4.0,18.0,346.0,4.304,254260838.0
0.41585,6.878,0.32133,62.0,19.0,346.0,6.898,254260838.0
0.26594,4.3984,-1.375,5.0,20.0,346.0,4.616,254260838.0
0.41481,6.8607,0.48062,39.0,21.0,346.0,6.89,254260838.0
0.291,4.8129,-1.3826,6.0,22.0,346.0,5.016,254260838.0
0.41583,6.8775,0.64281,73.0,23.0,346.0,6.92,254260838.0
0.31773,5.255,-1.3782,7.0,24.0,346.0,5.442,254260838.0
0.41673,6.8924,0.80748,77.0,25.0,346.0,6.952,254260838.0
0.35024,5.7927,-1.3751,2.0,26.0,346.0,5.964,254260838.0
0.41572,6.8757,0.96809,74.0,27.0,346.0,6.956,254260838.0
0.3908,6.4635,-1.3764,10.0,28.0,346.0,6.62,254260838.0
0.41556,6.8731,1.1313,80.0,29.0,346.0,6.978,254260838.0
0.41528,6.8684,-1.2964,66.0,30.0,346.0,7.002,254260838.0
0.41551,6.8723,1.2972,66.0,31.0,346.0,7.006,254260838.0
0.14551,2.2936,-1.363,3.0,0.0,363.0,2.672,254260838.0
0.40846,6.4386,-1.0599,4.0,1.0,363.0,6.538,254260838.0
0.15378,2.424,-1.3647,3.0,2.0,363.0,2.786,254260838.0
0.43524,6.8606,-0.96614,81.0,3.0,363.0,6.942,254260838.0
0.16245,2.5607,-1.3643,5.0,4.0,363.0,2.906,254260838.0
0.43579,6.8693,-0.80492,49.0,5.0,363.0,6.93,254260838.0
0.1712,2.6986,-1.3582,4.0,6.0,363.0,3.026,254260838.0
0.43548,6.8643,-0.6417,72.0,7.0,363.0,6.908,254260838.0
0.18289,2.8829,-1.3673,5.0,8.0,363.0,3.196,254260838.0
0.43504,6.8574,-0.48048,82.0,9.0,363.0,6.888,254260838.0
0.1948,3.0706,-1.3699,5.0,10.0,363.0,3.368,254260838.0
0.43474,6.8528,-0.32021,86.0,11.0,363.0,6.874,254260838.0
0.2081,3.2802,-1.3729,3.0,12.0,363.0,3.562,254260838.0
0.43548,6.8643,-0.15969,102.0,13.0,363.0,6.88,254260838.0
0.22269,3.5103,-1.3735,5.0,14.0,363.0,3.776,254260838.0
0.43521,6.8602,0.0,65.0,15.0,363.0,6.874,254260838.0
0.23857,3.7606,-1.3715,5.0,16.0,363.0,4.01,254260838.0
0.43611,6.8743,0.15992,76.0,17.0,363.0,6.89,254260838.0
0.25852,4.075,-1.3797,4.0,18.0,363.0,4.31,254260838.0
0.43537,6.8627,0.32068,79.0,19.0,363.0,6.884,254260838.0
0.27923,4.4014,-1.3762,5.0,20.0,363.0,4.62,254260838.0
0.43529,6.8614,0.48076,48.0,21.0,363.0,6.892,254260838.0
0.30576,4.8197,-1.3848,5.0,22.0,363.0,5.024,254260838.0
0.4356,6.8663,0.64188,77.0,23.0,363.0,6.91,254260838.0
0.33307,5.2502,-1.3772,7.0,24.0,363.0,5.438,254260838.0
0.43654,6.8812,0.80632,77.0,25.0,363.0,6.942,254260838.0
0.36767,5.7956,-1.376,3.0,26.0,363.0,5.968,254260838.0
0.43574,6.8686,0.96725,82.0,27.0,363.0,6.95,254260838.0
0.40997,6.4623,-1.3764,11.0,28.0,363.0,6.62,254260838.0
0.4352,6.8601,1.1293,80.0,29.0,363.0,6.966,254260838.0
0.43503,6.8573,-1.2946,62.0,30.0,363.0,6.992,254260838.0
0.4354,6.8632,1.2957,69.0,31.0,363.0,6.998,254260838.0
0.15174,2.2967,-1.365,3.0,0.0,378.0,2.676,254260838.0
0.42103,6.3725,-1.0492,3.0,1.0,378.0,6.472,254260838.0
0.15989,2.4201,-1.3627,3.0,2.0,378.0,2.782,254260838.0
0.45255,6.8496,-0.96475,80.0,3.0,378.0,6.932,254260838.0
0.16892,2.5567,-1.3624,5.0,4.0,378.0,2.902,254260838.0
0.45325,6.8602,-0.804,46.0,5.0,378.0,6.922,254260838.0
0.17862,2.7035,-1.3609,4.0,6.0,378.0,3.032,254260838.0
0.45318,6.8592,-0.64133,68.0,7.0,378.0,6.904,254260838.0
0.19092,2.8897,-1.3708,5.0,8.0,378.0,3.204,254260838.0
0.45233,6.8463,-0.47979,82.0,9.0,378.0,6.878,254260838.0
0.20272,3.0683,-1.3691,4.0,10.0,378.0,3.366,254260838.0
0.45229,6.8456,-0.31993,86.0,11.0,378.0,6.868,254260838.0
0.21632,3.2741,-1.3706,3.0,12.0,378.0,3.556,254260838.0
0.45279,6.8532,-0.15946,102.0,13.0,378.0,6.87,254260838.0
0.23213,3.5134,-1.3749,8.0,14.0,378.0,3.78,254260838.0
0.45225,6.8451,0.0,60.0,15.0,378.0,6.86,254260838.0
0.24829,3.7581,-1.3708,5.0,16.0,378.0,4.008,254260838.0
0.45358,6.8652,0.15974,76.0,17.0,378.0,6.882,254260838.0
0.26894,4.0705,-1.3784,4.0,18.0,378.0,4.306,254260838.0
0.45281,6.8536,0.32031,76.0,19.0,378.0,6.876,254260838.0
0.29037,4.395,-1.3744,4.0,20.0,378.0,4.614,254260838.0
0.45273,6.8523,0.4802,48.0,21.0,378.0,6.884,254260838.0
0.31813,4.815,-1.3837,4.0,22.0,378.0,5.02,254260838.0
0.45305,6.8572,0.64114,75.0,23.0,378.0,6.902,254260838.0
0.3472,5.2551,-1.3787,7.0,24.0,378.0,5.444,254260838.0
0.45417,6.8741,0.80562,77.0,25.0,378.0,6.936,254260838.0
0.38336,5.8023,-1.3778,2.0,26.0,378.0,5.976,254260838.0
0.45307,6.8575,0.96586,74.0,27.0,378.0,6.94,254260838.0
0.42676,6.4593,-1.376,11.0,28.0,378.0,6.618,254260838.0
0.45303,6.8569,1.129,80.0,29.0,378.0,6.964,254260838.0
0.45272,6.8522,-1.2938,62.0,30.0,378.0,6.988,254260838.0
0.45285,6.8542,1.2942,56.0,31.0,378.0,6.99,254260838.0
0.15931,2.3013,-1.3681,3.0,0.0,396.0,2.682,254260838.0
